wid,user_name,user_id,gender,publish_time,text,like_count,comment_count,forward_count
4859979909302707,贾昱枫,6074770035,m,2023-01-20 13:36:07,"#未感染人群怎么做好个人防护#
没“阳过”的人该做些什么准备？

准备适量抗原检测试剂

出现发热、呼吸道感染等症状后，可根据需要自行进行抗原检测

准备适量N95/KN95口罩

如感染后确需外出，应全程佩戴 N95/KN95 口罩

若有基础病最好储备一个月左右用药

患有基础疾病的人日常一定要规律用药，控制好病情，家中要储备一个月左右的基础病用药

准备适量居家治疗常用药

“囤”不可取，“备”是必要的，常备一些药品在秋冬季节是必要的，备上几天够用的就行 贾昱枫的微博视频",269,160,109
4860015455765505,小狼嗷呜册·,6660817049,f,2023-01-20 15:57:22,#未感染人群怎么做好个人防护#妈呀还有这么多人没阳过…！好厉害,0,0,0
4860015313421272,夜雨云汐,6885542995,f,2023-01-20 15:56:48,"#未感染人群怎么做好个人防护#
笑死，本人环球影城，天文馆，公园，南锣鼓巷都去了（
除了戴口罩没防护（",0,0,0
4860015309227199,木末辛夷开半夏,1346867743,f,2023-01-20 15:56:47,#未感染人群怎么做好个人防护#没阳过的人表示今年过年不出门了,0,0,0
4860015217213846,愛妹射耀,7616792054,m,2023-01-20 15:56:24,#未感染人群怎么做好个人防护#已经阳过一次已经无所谓了 随缘,0,0,0
4860015112618271,Seol-Atao,6207172284,f,2023-01-20 15:55:59,#未感染人群怎么做好个人防护#一直不怎么出门所以没阳过，昨天聚餐、逛街、出去玩都干了个遍，爽死啦！！！！！,1,0,0
4860015008285415,Anli薇儿_Neo,5327581358,f,2023-01-20 15:55:35,"情感

愿你梦的远方，温暖可向。
愿你所到之处，遍地阳光。
愿你被这世界，温柔以待！

个人防护很重要，口罩带好，尽量不能去人群密集的地方#遇见美好##未感染人群怎么做好个人防护# Anli薇儿_Neo的微博视频",1,3,0
4860014617694301,Eilice,1865712090,f,2023-01-20 15:54:02,"#未感染人群怎么做好个人防护#哟，我也挺进决赛圈了❗️这个春节就待在成都过年了，去哪都人挤人，出门哪是旅游是看人多的去了….体验感也不会太好～
宅家休养生息，该锻炼继续锻炼，吃好睡好锻炼好～继续保持“未阳”的人生….",0,0,0
4860014470366696,啊红啊,1184712655,f,2023-01-20 15:53:27,"#未感染人群怎么做好个人防护#
外面那么多没戴口罩的都是杨康吗？至今未🐏的我瑟瑟发抖",0,0,0
4859949341479754,楚萍微客,1486489760,m,2023-01-20 11:34:39,#未感染人群怎么做好个人防护# 上个月中旬感冒了一阵子，吃了几天感冒药就好了，不发烧不咳嗽不流涕，什么刀片嗓我也没有体会过，我阳没阳过还真是不知道，反正每天出门戴上了口罩，尽量不去人多拥挤的地方，但是有一点，上班的时候，周围同事哪儿哪儿都是阳过的，中午吃工作餐我还是得摘下口罩吧，某种意义上，这防护也是走走过场，求个心里安慰，关键可能还是要看个人抵抗力#微博新知博主#,17,13,6
4860014365771787,许我一只奶糕糕,6105963931,f,2023-01-20 15:53:02,"#未感染人群怎么做好个人防护#

已经半个多月和一群杨康杨过天天同吃同住N95戴的我快疯了，现在换成了普通医用外科口罩了",1,0,0
