wid,user_name,user_id,gender,publish_time,text,like_count,comment_count,forward_count,status_city,status_country,status_province
4879084705023048,郑州大宅门,2110724803,m,2023-03-14 06:51:45,"如果有机会看到孩子独自面对生活的样子，你可能对他会有不同的感受。

四年级后，儿子放学后都是自己坐公交车回家。今天下午我有空，直接去接他了，因事先没有沟通，他并不知道。

正好赶上他值日，接送点都没人了他才出来。在离公交站点还远时他看到一辆公交车要进站，马上向公交站飞奔(在马路边的台阶上奔跑的)。

因距离站点较远，公交又快进站了，他跑得很快。周日运动太激烈，跑得有点一瘸一拐，他也顾不上，跑着跑着拌了一下，裂了裂嘴继续跑。一脸担忧和焦急的表情，应该是怕错过这班车又要多等一阵子。

专注于追公交他都没看见我，我快步迎上去截住他才停下。儿子看到我有点意外，脸上的担忧和焦急马上消失了，恢复了平日笑嘻嘻的表情。

我们的孩子，一直在我们的保护之下，不曾见过他们独自面对生活的样子。今天无意看到这一幕，为了赶上回家的公交车，一手提书包一手拿水杯，一瘸一拐一脸担忧，匆匆忙忙负重狂奔，还差点摔倒，禁不住地一阵心疼，五味杂陈。虽然有点矫情，虽然他自己也并没把这当回事，可做为父亲我真的十分心疼。

回到家，我对他格外温柔耐心。平日的小问题，一点也不会放在心上。

今后依然会让他坐公交放学，并慢慢让他们独自承担更多的生活，只是今天明白，他们越独立，我们就要给他们越多的爱护和关心。因为你不知道他们独自承担生活时，会面对怎样的风雨，会经历怎样的狼狈与吃力。他们应该永远需要我们的爱护。

你能给得了爱护，他能担得起风雨，应该是父子间最好的相处状态。

#不吃主食或造成大脑功能衰退#",146,38,20,郑州,中国,河南
4879265977339822,-久夏青-,6131066909,f,2023-03-14 18:52:04,#不吃主食或造成大脑功能衰退#七天没吃饭 ，人差点没了。,1,5,0,延安,中国,陕西
4879259371575217,吊牌哥姜泽,2095193324,m,2023-03-14 18:25:49,#不吃主食或造成大脑功能衰退#活着不容易，少折腾！,0,0,0,杭州,中国,浙江
4879257656367536,西安新闻网,2208160981,m,2023-03-14 18:19:00,【减肥别贪快！#让身体毫无察觉的瘦才是正确减肥方式#】#过度运动或节食会导致横纹肌溶解# 如何正确减肥？减肥一定要持之以恒，而且不能通过节食、过度运动等方法快速减肥。减肥前三天减的是肌肉，两周后开始减脂肪，第三周到第四周开始以减脂肪为主。过度运动或者节食不运动等极端快速减重方法都容易造成横纹肌溶解，肌肉里的肌红蛋白大量进入血液，在通过肾脏排泄时会堵塞肾小管导致急性肾衰竭，严重可致命。所以，一定要慢慢的减肥，让身体“毫无察觉”每天半斤以下的减肥才有可能是全部燃烧脂肪，真正的减肥。#不吃主食或造成大脑功能衰退# （央视网）央视网的微博视频,1,0,0,西安,中国,陕西
4879139628124971,中国科普博览,1730177302,m,2023-03-14 10:30:00,"【#不吃主食或造成大脑功能衰退#】在中国人的餐桌上，米饭、面食等各类主食绝对能撑起半边天。但现在，有人却认为主食和“三高”等慢性病有关，选择不吃主食。所以，问题来了：主食到底该不该吃？

首先，需要明确的是，主食提供我们全天膳食50%以上的能量，不吃主食会导致身体营养不均衡，是很多疾病的诱因。所以主食一定要吃，既要吃够，又要吃对。

此外，主食所提供的碳水化合物，是神经系统、心脏和肌肉活动的主要能源。如果摄入不足，将会严重损伤脑细胞，出现思绪混沌、神经紧张、反应迟钝，甚至失忆。

大脑每天大概需要130克淀粉来提供能量，因此，如果长期不吃主食会造成大脑功能衰退。

综上所述，长期不吃主食可能会造成大脑功能衰退，特别是记忆和认知能力。大家要在日常饮食中合理摄入主食，尤其是选择全谷物类食物，才能确保身体和大脑获得足够的营养物质和能量供应～#中国科普博览#",44,19,10,北京,中国,北京
4879235486058096,在下众里,7132371390,f,2023-03-14 16:50:54,"#不吃主食或造成大脑功能衰退#
还好我比较喜欢吃面食希望能抵消掉熬夜的损伤",1,0,0,成都,中国,四川
4879075342811642,汉阴检察,5249979200,f,2023-03-14 06:14:33,"早安
🇨🇳𝙂𝙤𝙤𝙙 𝙢𝙤𝙧𝙣𝙞𝙣𝙜
你坚持的东西
总有一天会反过来拥抱你
#不吃主食或造成大脑功能衰退##分娩之痛并非天经地义#",67,136,0,安康,中国,陕西
4879137867303269,财经网,1642088277,m,2023-03-14 10:23:00,【医生紧急提醒！#不吃主食或造成大脑功能衰退#】在中国人的餐桌上，米饭、面食等各类主食绝对能撑起半边天。但现在，有人却认为主食和“三高”等慢性病有关。医生提醒，主食提供我们全天膳食50%以上的能量，不吃主食会导致身体营养不均衡，是很多疾病的诱因。那么，不吃主食会给人体造成哪些伤害？①大脑功能衰退；②肌肉流失；③便秘：④神经系统失调。（央视财经）,53,7,41,北京,中国,北京
4879085245564327,超级火星赛亚人,1733049557,m,2023-03-14 06:53:54,"场馆有界，热情无限；体积有方，山河无垠。56个场馆，整装待发，静待秋色渐染，共燃亚运圣火。
请跟随镜头，一起领略杭州亚运会各场馆的风采。#亚运,萧山欢迎你##不吃主食或造成大脑功能衰退# 超级火星赛亚人的微博视频",51,47,15,杭州,中国,浙江
4879229567112963,营养师王丰收,1605991273,m,2023-03-14 16:27:23,,0,0,0,漯河,中国,河南
4879227495383605,中国凤阳,1659162295,m,2023-03-14 16:19:09,【减肥主食有3个优先等级】健身界有句话叫做三分练七分吃，要想真正做到减肥而不反弹，饮食十分关键。从科学减肥的角度来说，主食一定要吃，但可以选有减重效果的主食。戳图，教你减肥选主食↓↓ #不吃主食或造成大脑功能衰退#,0,0,0,滁州,中国,安徽
4879210987130288,50岁退休不是女干部,5636302562,f,2023-03-14 15:13:33,"#不吃主食或造成大脑功能衰退#这么严重的嘛？
控制碳水是控制体重很有效的方式吧。
需要吃多少呢？",0,0,0,苏州,中国,江苏
4879205047734256,郁一舟,1833549735,m,2023-03-14 14:49:57,"#不吃主食或造成大脑功能衰退# 不吃主食会给人体造成哪些伤害？

✦大脑功能衰退：大脑细胞的活动需要血糖，血糖来自主食。如果不吃主食，血糖太低，大脑会出现反应迟钝、注意力不集中、容易犯困的情况。大脑每天需要130克淀粉来提供能量，如果长期不吃主食会造成大脑功能衰退。

✦肌肉流失：主食摄入过少，人体内的碳水化合物不够用，就会动用身体中储存的蛋白质和脂肪，影响肌肉的生长修复。老年人骨质疏松风险会增加，容易跌倒。

✦便秘：减肥期间不吃主食，整体食物摄入量较少，食物残渣不足以让人产生便意。少部分的水分被大肠吸收，还会促进大肠中腐败菌增殖，使肠道菌群失衡。

✦神经系统失调：人体神经系统需要大量B族维生素，这种营养的主要来源是谷类食物。长期不吃主食容易缺乏B族维生素，使人体的神经系统失调，导致失眠。#今日健康科普#",0,0,0,临沂,中国,山东
4879126110145046,健康杭州,5058527023,m,2023-03-14 09:36:17,【春季野菜正当“食”！】#康康爱吃# 野菜一般有着纯净的品质，是大自然的美妙馈赠，也是人与自然相生相伴的见证。春天里的美味，千万别错过！[供稿：杭州市第九人民医院]#不吃主食或造成大脑功能衰退##我们从春天出发#,45,53,28,杭州,中国,浙江
4879095285940922,微成都,1916780343,f,2023-03-14 07:33:48,4分钟tabata跟练，春天正是锻炼时刻，让我们一起燃起来，在家也能瘦腰练胸肌！！#火速加入瘦肚子挑战##不吃主食或造成大脑功能衰退# 全球健身中心的微博视频,22,8,16,成都,中国,四川
4879073967341913,徐嘉博士,5936992754,m,2023-03-14 06:09:05,"#不吃主食或造成大脑功能衰退#【加班族如何打造乔布斯式大脑？】大脑无法储存燃料而且每天需持续消耗约120克葡萄糖。对需要大脑高强度运行的人来说，缺乏主食的低碳水化合物或高脂饮食，完全就是“灾难”。

#这个问题吃什么# #微博健康公开课# @微博健康 @新养生赢家 加班族如何打造乔布斯式大脑？",46,10,25,,德国,德国
4879202853060933,平安无锡,1808109392,m,2023-03-14 14:41:14,#不吃主食或造成大脑功能衰退#【#主食吃多少才合适#？】大脑功能衰退、肌肉流失、便秘、神经系统失调……说出来你可能不信，这些都可能是不吃主食引起的。主食在国人餐桌的地位，自古以来就是无可撼动的。米、面、杂粮、薯类……各类主食的碳水化合物是人体不可缺少的重要营养物质，对维持神经和心脏功能、增强耐力、提高效率很重要↓↓（来源：生命时报 编辑：朱晴漪 校对：蒯江浩 签发：马军）,0,0,0,无锡,中国,江苏
4879162610029498,颜狗柯研所,7502711177,f,2023-03-14 12:01:19,#不吃主食或造成大脑功能衰退#馒头米饭可以不吃，但是我不能离开面和粉，太爱嗦面嗦粉了,22,25,0,合肥,中国,安徽
4879198554164393,白落梅999,7261206107,f,2023-03-14 14:24:09,#不吃主食或造成大脑功能衰退#从今天开始天天吃米饭,0,4,0,宁德,中国,福建
4879198412344948,吴佳营养健康,1644202461,f,2023-03-14 14:23:35,#不吃主食或造成大脑功能衰退# 为什么要推荐主食以全谷物为主？看看之前的接受CCTV采访的片段，以及央视的滤镜真…… 吴佳营养健康的微博视频,30,4,2,北京,中国,北京
4879182212895419,方子强,1905655947,m,2023-03-14 13:19:13,不吃主食脑子会笨吗？#不吃主食或造成大脑功能衰退# 方子强的微博视频,3,3,6,深圳,中国,广东
4879177490633370,真实中的谎言-妥爸,1807101200,m,2023-03-14 13:00:27,#不吃主食或造成大脑功能衰退# 这是哪个小编胡编的？就好像当初说戴久了口罩会损害大脑功能一样，扯。这里的主食指的是什么？如果是各种碳水的话，中国人总体上反而是吃🉐有点多了。那些为了减肥而这个不吃那个不吃的，确实有问题。,1,0,0,成都,中国,四川
4879176933048842,蓝蝴蝶,1177389445,m,2023-03-14 12:58:14,#不吃主食或造成大脑功能衰退# 你信吗？我信了，然后又灰常灰常开心地想起，昨晚终于去吃了那家想去很久的茶餐厅吃了鸡肉丝捞面跟炸鸡腿，还有尝到了那杯很赞的港式奶茶喽……#佛山#,0,1,0,佛山,中国,广东
4879175884210533,总要有个过程吧,5991289548,f,2023-03-14 12:54:03,#不吃主食或造成大脑功能衰退# 不要听专家的，自己去学一点中医知识就知道该怎么吃该吃什么。否则，只会被人摆布来摆布去，今天听他们这样说，明天听他们那样说。,0,0,0,宿迁,中国,江苏
4879062520561960,超超·D小睫毛,6222637232,m,2023-03-14 05:23:36,"#不吃主食或造成大脑功能衰退#
我主食也没少吃啊
可我怎么还是感觉记忆力越来越差了呢
超超·D小睫毛的微博视频",122,29,20,,加拿大,加拿大
4879096700471576,影梦a流星,7669110077,f,2023-03-14 07:39:25,"#不吃主食或造成大脑功能衰退#
会不会真变傻不知道。不过合理饮食的重要性，很多人应该都清楚",19,11,0,绍兴,中国,浙江
4879089318495543,fenfen89v,2860277650,f,2023-03-14 07:10:05,"#不吃主食或造成大脑功能衰退#
别盲目减肥，碳水还是要适当的吃点",29,17,0,深圳,中国,广东
4879151053932358,baby-黄小蓓,1308126850,f,2023-03-14 11:15:24,"早上半天干活消耗的咖啡，可是我现在很困很困
🥱#不吃主食或造成大脑功能衰退#",19,5,0,宁波,中国,浙江
4879165122414433,你住进浑沌深海,5874391536,f,2023-03-14 12:11:17,"#不吃主食或造成大脑功能衰退#
研珍呐，你老公是不吃碳水才和你结婚的吗",0,0,0,鄂尔多斯,中国,内蒙古
4879163284003070,与美食的悦定,6378760770,f,2023-03-14 12:04:01,#不吃主食或造成大脑功能衰退#女性不吃主食会内分泌失调吃啥都要均衡，不要暴食暴饮，也不要过份节食。人这辈子吃啥都是定量的——比如家母年轻时炒菜油汪汪的，现在胆囊炎，喝点带皮炖的鸡汤都会疼，这就是过早的消耗掉了这辈子油的摄入量，胆不答应啦,1,0,0,北京,中国,北京
4879161795022165,人声和亍不相逢,6778732044,m,2023-03-14 11:58:05,"#不吃主食或造成大脑功能衰退#
可能还没等大脑衰退我人就没了",0,0,0,郑州,中国,河南
4879161775361703,健康--小镇,2121748951,f,2023-03-14 11:58:00,"#不吃主食或造成大脑功能衰退#
这个说法必须🉐调整一下：不摄入碳水化合物才会对大脑功能造成影响！

碳水化合物是身体必须要摄入的一种营养物质，它有一项作用就是维持大脑功能，所以如果长期不摄入这个必须营养物质，就会影响到大脑功能，但事实是，很多食物都含有碳水化合物，主食里面含量是最多的，但是其他食物中也是含有含水化合物的，例如牛奶、豆浆、鸡蛋、莲藕、花生米、肉、苹果、核桃等这些食物里面都有，坚果类、蔬菜类、肉类、豆类、水果类的食物中都含有碳水化合物。

在日常均衡饮食中我们想要做到完全不摄入碳水化合物，基本是不可能的事情。所以根本不用担心#不吃碳水化合物减肥危害#",0,0,0,南京,中国,江苏
4879161133631377,戏说君,5163373148,m,2023-03-14 11:55:27,#不吃主食或造成大脑功能衰退# 屏蔽力是一个人最顶级的能力，任何消耗你的人和事，多看一眼都是你的不对。,0,0,0,,美国,美国
4879161107942969,你是一朵云-,2681692291,f,2023-03-14 11:55:21,#不吃主食或造成大脑功能衰退#专家也没说过让大家不吃主食啊，现在大家好赖话都分不清了？这明显是提醒那些听信健身美食博主的话而盲目减肥的人啊。,0,0,0,抚州,中国,江西
4879160219272081,君心君二爷,6081940808,f,2023-03-14 11:51:49,#不吃主食或造成大脑功能衰退#正常吃饭吧，喜欢吃米饭或者面条就随意吧,0,0,0,南京,中国,江苏
4879160168154821,橘殿的四月黎,6313437416,f,2023-03-14 11:51:37,#不吃主食或造成大脑功能衰退#碳水必备，多少都得吃一点,0,0,0,重庆,中国,重庆
4879160080597182,蛋黄夹心脆,2071238291,f,2023-03-14 11:51:15,#不吃主食或造成大脑功能衰退#不会吧，不要吓我啊,0,0,0,青岛,中国,山东
4879159711236545,守护星黑玫瑰,7578980164,f,2023-03-14 11:49:48,#不吃主食或造成大脑功能衰退# 有这种说法啊 营养都有吃全就没事吧,2,0,0,,新加坡,新加坡
4879159593274065,爆抄小兔,5685139785,f,2023-03-14 11:49:20,#不吃主食或造成大脑功能衰退#还好我吃,0,0,0,临沂,中国,山东
4879158997944415,博海临风,3261068560,m,2023-03-14 11:46:58,#不吃主食或造成大脑功能衰退#那就多吃点主食少吃副食,2,0,0,,中国,
4879158716928559,柯系理想型_,6705412485,f,2023-03-14 11:45:51,"#不吃主食或造成大脑功能衰退#
怎么个衰退法 展开说说",0,2,0,大同,中国,山西
4879158662926241,木糖醇a_,3828446013,f,2023-03-14 11:45:38,#不吃主食或造成大脑功能衰退#是的，别问我怎么知道的,0,0,0,青岛,中国,山东
4878548240699181,新浪新闻,2028810631,m,2023-03-12 19:20:02,【医生紧急提醒！#不吃主食或造成大脑功能衰退#】在中国人的餐桌上，米饭、面食等各类主食绝对能撑起半边天。但现在，有人却认为主食和“三高”等慢性病有关。医生提醒，主食提供我们全天膳食50%以上的能量，不吃主食会导致身体营养不均衡，是很多疾病的诱因。那么，不吃主食会给人体造成哪些伤害？①大脑功能衰退；②肌肉流失；③便秘：④神经系统失调。（央视财经） 医生紧急提醒！为减肥不吃主食，或致大脑功能衰退！,12919,1559,1902,北京,中国,北京
4879158432500424,暴躁本宸,3169761344,f,2023-03-14 11:44:43,#不吃主食或造成大脑功能衰退#爱吃呢？,1,6,0,济南,中国,山东
