wid,user_name,user_id,gender,publish_time,text,like_count,comment_count,forward_count
4859170437726514,财经小佳佳,3282453922,f,2023-01-18 07:59:34,#深圳一网友称在山姆买到蓝环章鱼#吓死掉都会！以后我不买章鱼了,43,2,0
4859188876414292,中国科普博览,1730177302,m,2023-01-18 09:12:50,"【#深圳一网友称在山姆买到蓝环章鱼#】一定要记住这个章鱼的样子！遇到如图这种拥有圆圆的身躯、布满着青蓝色斑点，体型不大，身体直径只有7cm左右章鱼时要操一万个心！你别看它小，但是要命啊！

蓝环章鱼所分泌的毒素含有河豚毒素、一种血清素、透明质酸酶、氨基对乙酚、组织胺、色氨酸、羟苯乙醇胺、牛磺酸、乙酰胆碱和多巴胺。

这么多狠话堆在一起，导致它的毒性是眼镜蛇的几十倍，氰化钾的几百倍以上。一只就能毒死几十个成年人。最可怕是目前尚未研发出解毒剂（血清）。

虽然它主要分布在我国东南、华南沿海省份（两广、福建、台湾等），也不排除跟着物流进入北方地区。

知识有时候不光能改变命运，最关键的是能救命。所以，一定要记住它的样子！#中国科普博览#",24,4,21
4859042109591408,与君长生丶,7199879460,f,2023-01-17 23:29:38,#深圳一网友称在山姆买到蓝环章鱼#蓝环章鱼是世界上毒性最强的章鱼之一，目前医学上没有解毒办法，一定要注意辨别。 与君长生丶的微博视频,97,20,5
4859173793696462,搞笑猎奇的航宝,5789433821,f,2023-01-18 08:12:54,"觉得浅色牛仔裤不好看？
那我就变成原色的！
#一条会变色的牛仔裤# //#航宝每日搞笑猎奇视频# //#深圳一网友称在山姆买到蓝环章鱼# 搞笑猎奇的航宝的微博视频",8,3,2
4859189493240407,云南平安高速,5012384433,m,2023-01-18 09:15:17,#春节两公布一提示# 《云南交警高支队2023年春节出行提示丨两公布一提示》岁末年尾，阖家团圆的气氛越来越浓，大家都开始陆续返乡回家过年，受全国各地以及云南省内疫情政策变化的影响，今年春节不再限制各省市之间的人员流动，预计返乡过年和走亲访友的人员数量将明显增加，车流量也将随之增加。为做好春节期间道路交通安保工作，现发布“两公布一提示”提醒广大驾驶人文明守法、平安回家。 #赏年俗品年味# #深圳一网友称在山姆买到蓝环章鱼#@公安部交通管理局 @云南网 @云南交警 @云南警方 @云南政法 云南交警高支队2023年春节出行提示丨两公布一提示,11,12,0
4859050544599264,一路为医,7051949804,m,2023-01-18 00:03:09,"#深圳一网友称在山姆买到蓝环章鱼#
查了一下蓝环张煜真是毒性非常大，非常可怕
。
一定要远离。 驱逐出镜",16,10,0
4859217536879452,揭阳消防,2265571912,m,2023-01-18 11:06:43,#深圳一网友称在山姆买到蓝环章鱼#【那些世界最毒最致命的生物，你认识几种？】专家提醒：蓝环章鱼属剧毒生物，一旦被蜇无抗毒血清救治，不宜当宠物饲养。戳图，这些世界最毒物种不能当“宠物”，转起！ #阳阳提醒#,0,0,0
4859216952561021,防城港共青团,2488354987,m,2023-01-18 11:04:24,#深圳一网友称在山姆买到蓝环章鱼#【那些世界最毒最致命的生物，你认识几种？】世界最毒生物除了箭毒蛙，还有蓝环章鱼、巴勒斯坦毒蝎等……它们长啥样？毒素有多强？戳图了解9大世界最毒物种，涨知识！ （央视新闻）,0,0,0
4859216731052810,绍兴公安,2695499562,m,2023-01-18 11:03:31,绍兴公安#深圳一网友称在山姆买到蓝环章鱼#由于蓝环章鱼是剧毒章鱼引发了大家热议！如果生活中食物中毒该怎么办呢？戳图转给更多的人！,2,2,0
4859216537589779,远方有个LiuS,1786287143,f,2023-01-18 11:02:45,#深圳一网友称在山姆买到蓝环章鱼# 忽然想起 疫情前最后一次出去玩 正好拍到过剧毒的蓝环章鱼,0,0,0
4859216517668623,鱼铜鱼铜,5482291620,f,2023-01-18 11:02:40,#深圳一网友称在山姆买到蓝环章鱼#我说有些人别太贱，一个廉价商超值得你们这么拥护吗？调查结果还没下来就断定人家是蹭热度，大家都没说是山姆的错就骂人家是为了钱造谣。等调查结果出来再说话能si是吗,1,0,0
4859215769767508,蛋图,7075419132,f,2023-01-18 10:59:42,"#女子称在市场发现蓝环章鱼##网友吃火锅菜品中发现蓝环章鱼##深圳一网友称在山姆买到蓝环章鱼#
啊？啊？？啊？？？这么多的嘛？？？我以为蓝环章鱼比较少见来的啊",0,0,0
4859008613876193,西部决策,7467277921,m,2023-01-17 21:16:31,【#深圳一网友称在山姆买到蓝环章鱼# ，店方：概率很低，会联系顾客核实】#山姆回应深圳网友称买到蓝环章鱼# 日前，一网友在火锅店菜品中发现蓝环章鱼，引网友关注。1月17日，一位深圳的网友发帖称，家人几日前曾在山姆福田店买了一盒冷冻小章鱼，打开发现里面有一只蓝环章鱼。山姆福田店工作人员表示，店内的章鱼均为国产人工养殖，出现蓝环章鱼的概率非常低，会联系当事人核实情况。@西部决策 西部决策的微博视频,72669,1686,1058
4858980850994430,西部决策,7467277921,m,2023-01-17 19:26:13,【#博物杂志要出餐桌保命指南# ：收录一些易被误食的有毒动植物】#知识改变命运之救命版#1月16日，一网友在火锅店菜品里发现蓝环章鱼，引网友广泛关注。17日，@博物杂志 发文称，应大家要求，准备新开一个餐桌保命指南#话题，专门用来收录一些日常生活中可能会遇到的容易被误食的有毒动植物，以及本身就具有毒性的食材等，不定期更新，方便大家在餐桌上“保命”，以备不时之需。@西部决策 西部决策的微博视频,6032,276,570
4859167728992682,微博禁毒第一人马霄,1270750184,m,2023-01-18 07:48:47,#早安心语# 蓝环章鱼是剧毒章鱼引发了大家热议！大家都得时刻警惕生活中危害于身体的物质。早安。#深圳一网友称在山姆买到蓝环章鱼# 微博禁毒第一人马霄的微博视频,78,57,1
4859152382297041,张慧林,1149956613,m,2023-01-18 06:47:49,#深圳一网友称在山姆买到蓝环章鱼#如果确有其事，这真是一件“人命关天”的大事！好在提前发现，如果误食了剧毒蓝环章鱼，那人基本上就完了…“食品安全，重于泰山”，不是闹得玩的！希望相关部门严查此事，防止类似事件再次发生。#生活点滴#,1069,33,26
4859031648215118,小琳子爱喝果粒橙,3015435205,f,2023-01-17 22:48:04,#深圳一网友称在山姆买到蓝环章鱼# 说实话我第一次听到它的名字还是刷痘印看王小怪的视频知道的，当时就在想为啥都这么怕它呢这小东西不是挺好看的嘛，后来了解了才知道，这玩意毒性是真大呀所以说刷痘印有时候是真涨知识呀 小琳子爱喝果粒橙的微博视频,663,49,42
4859041652150955,一枚搞机的原子弹,1974514450,m,2023-01-17 23:27:49,#深圳一网友称在山姆买到蓝环章鱼# 店方回应：出现的概率很低。可问题是，这么剧毒的东西，一旦被误食，基本人就没了。拜托这些商家，能不能多注意一下食品的安全呢？出现这种事真的很可怕呀！,325,65,61
4859040024497147,如皋老猫,3170766712,m,2023-01-17 23:21:21,#深圳一网友称在山姆买到蓝环章鱼#像山姆这种反华企业，居然还能在中国混得有滋有味，真是日了了！甚至还有一些政府部门将山姆作为合作单位，令人无语。,832,30,36
4859168635487594,新浪新闻,2028810631,m,2023-01-18 07:52:24,"#还有哪些食物看似常见但不能吃#【惊险！剧毒的蓝环章鱼，混进火锅涮菜里】#热点经纬线#1月16日，一网友在火锅店，差点吃到蓝环章鱼。有科普博主表示，蓝环章鱼毒性非常强，而且受热不分解，此次混进市售章鱼里属“活久见”了。
央视网提醒：长黑斑的红薯、腐烂的生姜、未成熟的青西红柿……在生活中，还有很多看似常见的食物也不能吃！详细↓↓#深圳一网友称在山姆买到蓝环章鱼# 惊险！剧毒的蓝环章鱼，混进火锅涮菜里",106,16,42
4859152276914433,人民日报海外版-海外网,3057540037,m,2023-01-18 06:47:24,【这些食物不能吃 有毒！】①内部发红甘蔗，严重可致呼吸衰竭 ②织纹螺可引发头晕、呕吐 ③白毒伞像食用蘑菇，毒性极强 ④腐烂生姜会诱发食道癌 ⑤黑斑红薯毒性大 ⑥发芽土豆极易中毒 ⑦非洲大蜗牛会传播结核病 ⑧未成熟青西红柿有毒 ⑨鲜木耳可能头痛、头昏、发烧。转！警惕！#深圳一网友称在山姆买到蓝环章鱼#（央视新闻）,140,9,125
4859167045846857,固原播报,5476404136,m,2023-01-18 07:46:05,#深圳一网友称在山姆买到蓝环章鱼#第一次听说这种情况，赶快问了一下度娘。居然是剧毒物种，这还了得，出现的概率虽然很低，可是假如误食，死亡的概率几乎是100%。突然想起什么时候看到过一则误食野味导致中毒的事情，临近年关，一定要注意饮食方面的安全。,41,19,0
4859170437726514,财经小佳佳,3282453922,f,2023-01-18 07:59:34,#深圳一网友称在山姆买到蓝环章鱼#吓死掉都会！以后我不买章鱼了,43,2,0
4859188876414292,中国科普博览,1730177302,m,2023-01-18 09:12:50,"【#深圳一网友称在山姆买到蓝环章鱼#】一定要记住这个章鱼的样子！遇到如图这种拥有圆圆的身躯、布满着青蓝色斑点，体型不大，身体直径只有7cm左右章鱼时要操一万个心！你别看它小，但是要命啊！

蓝环章鱼所分泌的毒素含有河豚毒素、一种血清素、透明质酸酶、氨基对乙酚、组织胺、色氨酸、羟苯乙醇胺、牛磺酸、乙酰胆碱和多巴胺。

这么多狠话堆在一起，导致它的毒性是眼镜蛇的几十倍，氰化钾的几百倍以上。一只就能毒死几十个成年人。最可怕是目前尚未研发出解毒剂（血清）。

虽然它主要分布在我国东南、华南沿海省份（两广、福建、台湾等），也不排除跟着物流进入北方地区。

知识有时候不光能改变命运，最关键的是能救命。所以，一定要记住它的样子！#中国科普博览#",24,4,21
4859042109591408,与君长生丶,7199879460,f,2023-01-17 23:29:38,#深圳一网友称在山姆买到蓝环章鱼#蓝环章鱼是世界上毒性最强的章鱼之一，目前医学上没有解毒办法，一定要注意辨别。 与君长生丶的微博视频,97,20,5
4859173793696462,搞笑猎奇的航宝,5789433821,f,2023-01-18 08:12:54,"觉得浅色牛仔裤不好看？
那我就变成原色的！
#一条会变色的牛仔裤# //#航宝每日搞笑猎奇视频# //#深圳一网友称在山姆买到蓝环章鱼# 搞笑猎奇的航宝的微博视频",8,3,2
4859189493240407,云南平安高速,5012384433,m,2023-01-18 09:15:17,#春节两公布一提示# 《云南交警高支队2023年春节出行提示丨两公布一提示》岁末年尾，阖家团圆的气氛越来越浓，大家都开始陆续返乡回家过年，受全国各地以及云南省内疫情政策变化的影响，今年春节不再限制各省市之间的人员流动，预计返乡过年和走亲访友的人员数量将明显增加，车流量也将随之增加。为做好春节期间道路交通安保工作，现发布“两公布一提示”提醒广大驾驶人文明守法、平安回家。 #赏年俗品年味# #深圳一网友称在山姆买到蓝环章鱼#@公安部交通管理局 @云南网 @云南交警 @云南警方 @云南政法 云南交警高支队2023年春节出行提示丨两公布一提示,11,12,0
4859050544599264,一路为医,7051949804,m,2023-01-18 00:03:09,"#深圳一网友称在山姆买到蓝环章鱼#
查了一下蓝环张煜真是毒性非常大，非常可怕
。
一定要远离。 驱逐出镜",16,10,0
4859217536879452,揭阳消防,2265571912,m,2023-01-18 11:06:43,#深圳一网友称在山姆买到蓝环章鱼#【那些世界最毒最致命的生物，你认识几种？】专家提醒：蓝环章鱼属剧毒生物，一旦被蜇无抗毒血清救治，不宜当宠物饲养。戳图，这些世界最毒物种不能当“宠物”，转起！ #阳阳提醒#,0,0,0
4859216952561021,防城港共青团,2488354987,m,2023-01-18 11:04:24,#深圳一网友称在山姆买到蓝环章鱼#【那些世界最毒最致命的生物，你认识几种？】世界最毒生物除了箭毒蛙，还有蓝环章鱼、巴勒斯坦毒蝎等……它们长啥样？毒素有多强？戳图了解9大世界最毒物种，涨知识！ （央视新闻）,0,0,0
4859216731052810,绍兴公安,2695499562,m,2023-01-18 11:03:31,绍兴公安#深圳一网友称在山姆买到蓝环章鱼#由于蓝环章鱼是剧毒章鱼引发了大家热议！如果生活中食物中毒该怎么办呢？戳图转给更多的人！,2,3,0
4859216537589779,远方有个LiuS,1786287143,f,2023-01-18 11:02:45,#深圳一网友称在山姆买到蓝环章鱼# 忽然想起 疫情前最后一次出去玩 正好拍到过剧毒的蓝环章鱼,0,0,0
4859216517668623,鱼铜鱼铜,5482291620,f,2023-01-18 11:02:40,#深圳一网友称在山姆买到蓝环章鱼#我说有些人别太贱，一个廉价商超值得你们这么拥护吗？调查结果还没下来就断定人家是蹭热度，大家都没说是山姆的错就骂人家是为了钱造谣。等调查结果出来再说话能si是吗,1,0,0
4859215769767508,蛋图,7075419132,f,2023-01-18 10:59:42,"#女子称在市场发现蓝环章鱼##网友吃火锅菜品中发现蓝环章鱼##深圳一网友称在山姆买到蓝环章鱼#
啊？啊？？啊？？？这么多的嘛？？？我以为蓝环章鱼比较少见来的啊",0,0,0
4859008613876193,西部决策,7467277921,m,2023-01-17 21:16:31,【#深圳一网友称在山姆买到蓝环章鱼# ，店方：概率很低，会联系顾客核实】#山姆回应深圳网友称买到蓝环章鱼# 日前，一网友在火锅店菜品中发现蓝环章鱼，引网友关注。1月17日，一位深圳的网友发帖称，家人几日前曾在山姆福田店买了一盒冷冻小章鱼，打开发现里面有一只蓝环章鱼。山姆福田店工作人员表示，店内的章鱼均为国产人工养殖，出现蓝环章鱼的概率非常低，会联系当事人核实情况。@西部决策 西部决策的微博视频,72809,1688,1059
4858980850994430,西部决策,7467277921,m,2023-01-17 19:26:13,【#博物杂志要出餐桌保命指南# ：收录一些易被误食的有毒动植物】#知识改变命运之救命版#1月16日，一网友在火锅店菜品里发现蓝环章鱼，引网友广泛关注。17日，@博物杂志 发文称，应大家要求，准备新开一个餐桌保命指南#话题，专门用来收录一些日常生活中可能会遇到的容易被误食的有毒动植物，以及本身就具有毒性的食材等，不定期更新，方便大家在餐桌上“保命”，以备不时之需。@西部决策 西部决策的微博视频,6042,276,570
4859167728992682,微博禁毒第一人马霄,1270750184,m,2023-01-18 07:48:47,#早安心语# 蓝环章鱼是剧毒章鱼引发了大家热议！大家都得时刻警惕生活中危害于身体的物质。早安。#深圳一网友称在山姆买到蓝环章鱼# 微博禁毒第一人马霄的微博视频,78,57,1
4859152382297041,张慧林,1149956613,m,2023-01-18 06:47:49,#深圳一网友称在山姆买到蓝环章鱼#如果确有其事，这真是一件“人命关天”的大事！好在提前发现，如果误食了剧毒蓝环章鱼，那人基本上就完了…“食品安全，重于泰山”，不是闹得玩的！希望相关部门严查此事，防止类似事件再次发生。#生活点滴#,1069,33,26
4859041652150955,一枚搞机的原子弹,1974514450,m,2023-01-17 23:27:49,#深圳一网友称在山姆买到蓝环章鱼# 店方回应：出现的概率很低。可问题是，这么剧毒的东西，一旦被误食，基本人就没了。拜托这些商家，能不能多注意一下食品的安全呢？出现这种事真的很可怕呀！,324,66,62
4859040024497147,如皋老猫,3170766712,m,2023-01-17 23:21:21,#深圳一网友称在山姆买到蓝环章鱼#像山姆这种反华企业，居然还能在中国混得有滋有味，真是日了了！甚至还有一些政府部门将山姆作为合作单位，令人无语。,833,30,36
4859031648215118,小琳子爱喝果粒橙,3015435205,f,2023-01-17 22:48:04,#深圳一网友称在山姆买到蓝环章鱼# 说实话我第一次听到它的名字还是刷痘印看王小怪的视频知道的，当时就在想为啥都这么怕它呢这小东西不是挺好看的嘛，后来了解了才知道，这玩意毒性是真大呀所以说刷痘印有时候是真涨知识呀 小琳子爱喝果粒橙的微博视频,664,49,42
4859168635487594,新浪新闻,2028810631,m,2023-01-18 07:52:24,"#还有哪些食物看似常见但不能吃#【惊险！剧毒的蓝环章鱼，混进火锅涮菜里】#热点经纬线#1月16日，一网友在火锅店，差点吃到蓝环章鱼。有科普博主表示，蓝环章鱼毒性非常强，而且受热不分解，此次混进市售章鱼里属“活久见”了。
央视网提醒：长黑斑的红薯、腐烂的生姜、未成熟的青西红柿……在生活中，还有很多看似常见的食物也不能吃！详细↓↓#深圳一网友称在山姆买到蓝环章鱼# 惊险！剧毒的蓝环章鱼，混进火锅涮菜里",106,16,42
4859152276914433,人民日报海外版-海外网,3057540037,m,2023-01-18 06:47:24,【这些食物不能吃 有毒！】①内部发红甘蔗，严重可致呼吸衰竭 ②织纹螺可引发头晕、呕吐 ③白毒伞像食用蘑菇，毒性极强 ④腐烂生姜会诱发食道癌 ⑤黑斑红薯毒性大 ⑥发芽土豆极易中毒 ⑦非洲大蜗牛会传播结核病 ⑧未成熟青西红柿有毒 ⑨鲜木耳可能头痛、头昏、发烧。转！警惕！#深圳一网友称在山姆买到蓝环章鱼#（央视新闻）,140,9,125
4859167045846857,固原播报,5476404136,m,2023-01-18 07:46:05,#深圳一网友称在山姆买到蓝环章鱼#第一次听说这种情况，赶快问了一下度娘。居然是剧毒物种，这还了得，出现的概率虽然很低，可是假如误食，死亡的概率几乎是100%。突然想起什么时候看到过一则误食野味导致中毒的事情，临近年关，一定要注意饮食方面的安全。,41,19,0
4859170437726514,财经小佳佳,3282453922,f,2023-01-18 07:59:34,#深圳一网友称在山姆买到蓝环章鱼#吓死掉都会！以后我不买章鱼了,43,2,0
4859188876414292,中国科普博览,1730177302,m,2023-01-18 09:12:50,"【#深圳一网友称在山姆买到蓝环章鱼#】一定要记住这个章鱼的样子！遇到如图这种拥有圆圆的身躯、布满着青蓝色斑点，体型不大，身体直径只有7cm左右章鱼时要操一万个心！你别看它小，但是要命啊！

蓝环章鱼所分泌的毒素含有河豚毒素、一种血清素、透明质酸酶、氨基对乙酚、组织胺、色氨酸、羟苯乙醇胺、牛磺酸、乙酰胆碱和多巴胺。

这么多狠话堆在一起，导致它的毒性是眼镜蛇的几十倍，氰化钾的几百倍以上。一只就能毒死几十个成年人。最可怕是目前尚未研发出解毒剂（血清）。

虽然它主要分布在我国东南、华南沿海省份（两广、福建、台湾等），也不排除跟着物流进入北方地区。

知识有时候不光能改变命运，最关键的是能救命。所以，一定要记住它的样子！#中国科普博览#",24,4,21
4859161223890711,老酒馆里嘚猫,5652454071,m,2023-01-18 07:22:57,#深圳一网友称在山姆买到蓝环章鱼#为了家人安全尽量少吃海鲜，看到这个视频又涨知识了 老酒馆里嘚猫的微博视频,81,45,126
4859220488362613,臨溪2023,2865224002,m,2023-01-18 11:18:27,"#深圳一网友称在山姆买到蓝环章鱼#
在海洋中，蓝环章鱼属于剧毒生物之一，会咬人，体内的毒液可以置人于死地。而且体内含有的河豚毒素加热也不分解，真的会吃死人。店家的进货检验很有问题，这个时候监管部门需要出来监管核查一下了。",0,0,0
4859042109591408,与君长生丶,7199879460,f,2023-01-17 23:29:38,#深圳一网友称在山姆买到蓝环章鱼#蓝环章鱼是世界上毒性最强的章鱼之一，目前医学上没有解毒办法，一定要注意辨别。 与君长生丶的微博视频,97,20,5
4859173793696462,搞笑猎奇的航宝,5789433821,f,2023-01-18 08:12:54,"觉得浅色牛仔裤不好看？
那我就变成原色的！
#一条会变色的牛仔裤# //#航宝每日搞笑猎奇视频# //#深圳一网友称在山姆买到蓝环章鱼# 搞笑猎奇的航宝的微博视频",8,3,2
4859189493240407,云南平安高速,5012384433,m,2023-01-18 09:15:17,#春节两公布一提示# 《云南交警高支队2023年春节出行提示丨两公布一提示》岁末年尾，阖家团圆的气氛越来越浓，大家都开始陆续返乡回家过年，受全国各地以及云南省内疫情政策变化的影响，今年春节不再限制各省市之间的人员流动，预计返乡过年和走亲访友的人员数量将明显增加，车流量也将随之增加。为做好春节期间道路交通安保工作，现发布“两公布一提示”提醒广大驾驶人文明守法、平安回家。 #赏年俗品年味# #深圳一网友称在山姆买到蓝环章鱼#@公安部交通管理局 @云南网 @云南交警 @云南警方 @云南政法 云南交警高支队2023年春节出行提示丨两公布一提示,11,12,0
4859217536879452,揭阳消防,2265571912,m,2023-01-18 11:06:43,#深圳一网友称在山姆买到蓝环章鱼#【那些世界最毒最致命的生物，你认识几种？】专家提醒：蓝环章鱼属剧毒生物，一旦被蜇无抗毒血清救治，不宜当宠物饲养。戳图，这些世界最毒物种不能当“宠物”，转起！ #阳阳提醒#,0,0,0
4859216952561021,防城港共青团,2488354987,m,2023-01-18 11:04:24,#深圳一网友称在山姆买到蓝环章鱼#【那些世界最毒最致命的生物，你认识几种？】世界最毒生物除了箭毒蛙，还有蓝环章鱼、巴勒斯坦毒蝎等……它们长啥样？毒素有多强？戳图了解9大世界最毒物种，涨知识！ （央视新闻）,0,0,0
4859216731052810,绍兴公安,2695499562,m,2023-01-18 11:03:31,绍兴公安#深圳一网友称在山姆买到蓝环章鱼#由于蓝环章鱼是剧毒章鱼引发了大家热议！如果生活中食物中毒该怎么办呢？戳图转给更多的人！,2,3,0
4859216537589779,远方有个LiuS,1786287143,f,2023-01-18 11:02:45,#深圳一网友称在山姆买到蓝环章鱼# 忽然想起 疫情前最后一次出去玩 正好拍到过剧毒的蓝环章鱼,0,0,0
4859216517668623,鱼铜鱼铜,5482291620,f,2023-01-18 11:02:40,#深圳一网友称在山姆买到蓝环章鱼#我说有些人别太贱，一个廉价商超值得你们这么拥护吗？调查结果还没下来就断定人家是蹭热度，大家都没说是山姆的错就骂人家是为了钱造谣。等调查结果出来再说话能si是吗,2,0,0
4859008613876193,西部决策,7467277921,m,2023-01-17 21:16:31,【#深圳一网友称在山姆买到蓝环章鱼# ，店方：概率很低，会联系顾客核实】#山姆回应深圳网友称买到蓝环章鱼# 日前，一网友在火锅店菜品中发现蓝环章鱼，引网友关注。1月17日，一位深圳的网友发帖称，家人几日前曾在山姆福田店买了一盒冷冻小章鱼，打开发现里面有一只蓝环章鱼。山姆福田店工作人员表示，店内的章鱼均为国产人工养殖，出现蓝环章鱼的概率非常低，会联系当事人核实情况。@西部决策 西部决策的微博视频,72877,1692,1060
4858980850994430,西部决策,7467277921,m,2023-01-17 19:26:13,【#博物杂志要出餐桌保命指南# ：收录一些易被误食的有毒动植物】#知识改变命运之救命版#1月16日，一网友在火锅店菜品里发现蓝环章鱼，引网友广泛关注。17日，@博物杂志 发文称，应大家要求，准备新开一个餐桌保命指南#话题，专门用来收录一些日常生活中可能会遇到的容易被误食的有毒动植物，以及本身就具有毒性的食材等，不定期更新，方便大家在餐桌上“保命”，以备不时之需。@西部决策 西部决策的微博视频,6045,276,571
4859152382297041,张慧林,1149956613,m,2023-01-18 06:47:49,#深圳一网友称在山姆买到蓝环章鱼#如果确有其事，这真是一件“人命关天”的大事！好在提前发现，如果误食了剧毒蓝环章鱼，那人基本上就完了…“食品安全，重于泰山”，不是闹得玩的！希望相关部门严查此事，防止类似事件再次发生。#生活点滴#,1069,33,26
4859040024497147,如皋老猫,3170766712,m,2023-01-17 23:21:21,#深圳一网友称在山姆买到蓝环章鱼#像山姆这种反华企业，居然还能在中国混得有滋有味，真是日了了！甚至还有一些政府部门将山姆作为合作单位，令人无语。,833,30,36
4859031648215118,小琳子爱喝果粒橙,3015435205,f,2023-01-17 22:48:04,#深圳一网友称在山姆买到蓝环章鱼# 说实话我第一次听到它的名字还是刷痘印看王小怪的视频知道的，当时就在想为啥都这么怕它呢这小东西不是挺好看的嘛，后来了解了才知道，这玩意毒性是真大呀所以说刷痘印有时候是真涨知识呀 小琳子爱喝果粒橙的微博视频,664,49,42
4859041652150955,一枚搞机的原子弹,1974514450,m,2023-01-17 23:27:49,#深圳一网友称在山姆买到蓝环章鱼# 店方回应：出现的概率很低。可问题是，这么剧毒的东西，一旦被误食，基本人就没了。拜托这些商家，能不能多注意一下食品的安全呢？出现这种事真的很可怕呀！,324,66,62
4859167728992682,微博禁毒第一人马霄,1270750184,m,2023-01-18 07:48:47,#早安心语# 蓝环章鱼是剧毒章鱼引发了大家热议！大家都得时刻警惕生活中危害于身体的物质。早安。#深圳一网友称在山姆买到蓝环章鱼# 微博禁毒第一人马霄的微博视频,78,58,1
