wid,user_name,user_id,gender,publish_time,text,like_count,comment_count,forward_count,status_city,status_country,status_province
4877842587063228,青春龙泉驿,2035428610,f,2023-03-10 20:36:01,【#避雷的正确姿势#！一个视频告诉你如何防范雷击 】#成都打雷#身处室外，一旦看到闪电或听到雷声要做好两件事：①快速寻找、进入有防雷装置的建筑物内，或进入密闭的车辆，不要在树下避雨。听到最后一声雷后，等待半小时再返回室外。其间，最好不要使用手机等电子产品。②户外如果找不到避雷处，应尽量下蹲，与地面越近越好。双脚并拢，双手捂住耳朵，避免雷声伤害听力。与其他人至少保持4.5米的距离。注意远离金属物体，摘掉身上过多的金属饰品，也不要使用全金属把柄的雨伞。成都发布的微博视频,0,0,0,成都,中国,四川
4877840150169563,丽水消防,2860793864,m,2023-03-10 20:26:19,#成都打雷#【暴雨是怎样形成的?】暴雨是怎样形成的？让我们一起来了解了解。#蓝浙浙的微课堂#浙江消防的微博视频,0,0,0,杭州,中国,浙江
4877830369052034,泼墨水135,2727898905,m,2023-03-10 19:47:28,#成都打雷#,0,0,0,北京,中国,北京
4877829936517854,喜欢嘴下痣,7533950143,m,2023-03-10 19:45:45,#成都打雷#嗯嗯在寝室被崩醒了,0,0,0,成都,中国,四川
4877821967859907,请不要飙脏话,7769753041,f,2023-03-10 19:14:04,#成都打雷# 庞尊这小子在搞什么飞机,0,0,0,成都,中国,四川
4877647588360843,邵先生-易学,6018770978,m,2023-03-10 07:41:10,"#成都打雷#
甲木在天为雷，在地为木；八卦位于艮宫，雷也代表名声的意思，所以在类象里，甲木代表名声、名望。

春季多雷，所以生在春天的甲木比较容易出名；成都属坤方，五行属土。

成都打雷有木克土之象，又有艮坤对冲之象，看起来要有什么事发生

佛说：不可说不可说",23,4,1,珠海,中国,广东
4877559429333369,西安碑林-白雪松,7401867945,m,2023-03-10 01:50:51,"说到雷声，就想起“闻雷泣墓”的典故了。
#成都打雷#
王裒是魏晋时期的德艺双馨的学者每次外面打雷，他就撒腿跑出屋外，到自己母亲的坟前陪伴，跪拜安慰母亲说:“你的裒儿在这里，母亲不要害怕。”念叨着一直到风雷声停止。

原因是，王裒的母亲生前就特别怕打雷......

二十四孝中的很多故事都很扯淡，但是王裒 闻雷泣墓 的故事却特别让人感同身受。触景真的会生情，爱情友情或者亲情。

或巴山夜雨，或泉下销骨，或闻雷泣墓。",70,26,9,西安,中国,陕西
4877631705055468,河南消防,2106558073,f,2023-03-10 06:38:03,#成都打雷# 【雷雨天气出行如何防止“遭雷劈”】雷雨天如何才能安全出行，防止遭受雷击伤害呢？戳视频↓这些防雷电知识你得知道！国家应急广播的微博视频,53,34,35,郑州,中国,河南
4877782599076225,天津滨海消防,2294063531,m,2023-03-10 16:37:39,#成都打雷# 【雷雨天气 用电安全】天气转凉，未来将出现持续降雨天气，雨天一根掉落的电线、一个小小的通电接口，可能都会威胁我们的人身安全。小编为你整理这份雨天安全用电指南！,0,0,0,天津,中国,天津
4877758218109036,聊城消防,2408098087,m,2023-03-10 15:00:45,【雷雨来了，怎么办？ 】雷雨天气，咣咣咣的打雷声，咔咔咔的闪电光，想想就觉得可怕。那么，在户外一旦遇到雷雨天气，要怎样才能保证自身安全？戳图↓ 了解！#成都打雷#,0,0,0,聊城,中国,山东
4877752492365212,成都地铁运营,3170665862,m,2023-03-10 14:38:01,昨天#成都打雷#了，当时你正在…… 成都地铁运营的微博视频,18,39,0,成都,中国,四川
4877532183135686,RichieWizie,5971674101,m,2023-03-10 00:02:35,#成都打雷#这雷能劈到罗讯就好了#电子科大 罗讯#,16,1,0,成都,中国,四川
4877746432381475,笑语倾鑫,3493230432,f,2023-03-10 14:13:56,#成都打雷# ⚡️晚上失眠就算了吧，午休还睡不着害再坚持坚持几天吧,1,2,0,成都,中国,四川
4877631880692259,盱眙融媒,7765798753,m,2023-03-10 06:38:45,"#早安超话#

春光，照耀的是暖意；
春风，吹来的是温馨；
春雨，洒下的是吉祥；
春花，绽放的是前景；
春雷，是幸福在回响。

#成都打雷##成都今年第一声春雷#，

成都春雷一声响，
多地雷电也闪光。
阵雨大风冰雹上，
做好防范大文章。

@憨憨的一朵菌子 淮安·盱眙县 盱眙融媒的微博视频",376,599,3,淮安,中国,江苏
4877680380740087,成都小直,2889942201,m,2023-03-10 09:51:28,"昨晚，成都小伙伴在市区拍到的闪电！
差点享年了……

#成都打雷# 成都小直的微博视频",46,19,6,成都,中国,四川
4877537635730281,冰慯,3648038590,m,2023-03-10 00:24:15,#成都打雷#暴雨来临之际的城市，有一种黑云压城城欲摧的感觉 冰慯的微博视频,85,68,46,克拉玛依,中国,新疆
4877738730850741,成华服务,3245212792,m,2023-03-10 13:43:20,"【#成都第一声春雷炸响#，你听到了吗？】

“微雨众卉新，一雷惊蛰始。”3月6日，“惊蛰”节气后，我们便开始期待一声春雷划破沉寂一冬的天空。就在刚刚，成都市气象台确认：第一声春雷来了！在双流、在天府新区、在温江、在成华区，网友们也纷纷报告坐标。

成都的春雷一般出现在什么时候？以温江国家气象站作为代表，统计过去23年第一声春雷的出现时间，我们发现，惊蛰期间，成都鲜有雷鸣。成都的初雷一般在3月下旬甚至更晚才出现，最早响起是在3月7日，最晚响起是在5月21日，绝大多数出现在4月上旬。由此可见，今年的春雷来得偏早呢。

这几日，最高气温冲上25℃左右，走在阳光下，走进春光里，竟然沁出一层薄薄的汗意。然而，气象专家从目前天气形势分析看来：3月11日到12日，我市有一次较明显的降温大风天气，并伴有阵雨，西部山区局部有中雨。其中，11日凌晨到上午我市西部山区有可能会出现强对流天气，有较局地雷电活动，但中心城区的市民应该听不到，所以较大范围的春雷概率不大。另外，提醒大家本周11日白天到12日上午要注意防范阵性大风带来的不利影响，同时注意合理穿搭衣物。

》》》具体预报

*9日晚上到10日白天：多云间阴，夜间有分散阵雨，气温12～23℃；

*10日晚上到11日白天：阴天间多云有阵雨，山区个别地方中雨，午后有偏北阵风4～6级，东部部分地方可达7级或以上，气温10～23℃；

*11日晚上到12日白天：阴有分散阵雨转多云，夜间有偏北阵风4～6级，东部局部地方可达7级或以上，气温9～19℃。 #成都打雷#",0,0,0,成都,中国,四川
4877719244375292,星辰小颖_,7260681210,f,2023-03-10 12:25:54,#成都打雷#感觉成都随便什么事都在上热搜,0,0,0,焦作,中国,河南
4877707772690671,-zovo2w6ii,7578606143,f,2023-03-10 11:40:19,#成都打雷# 昨天晚上吓🐭人了 太响了🥲,0,0,0,成都,中国,四川
4877707772690671,-zovo2w6ii,7578606143,f,2023-03-10 11:40:19,#成都打雷# 昨天晚上吓🐭人了 太响了🥲,0,0,0,成都,中国,四川
4877645206258123,科技调查君,1933238867,m,2023-03-10 07:31:41,"#成都打雷#

太逗了，成都打个雷都能上个热搜……
怎么了难道大家都怕打雷，还是去年疫情都隔离在家不怕打雷吗？",76,43,34,张家口,中国,河北
4877644878840081,成都高新法院,5186856444,m,2023-03-10 07:30:24,"#早安##早安心语#
周末啦！这周过的还好嘛♥
慢品人间烟火，闲观万事岁月长。
#成都打雷#",49,206,0,,中国,四川
4877700173666349,成都消防,2268842982,m,2023-03-10 11:10:07,#成都打雷#【雷雨天防雷攻略】雷雨是空气在极端不稳定状况下，所产生的剧烈天气现象。在雷雨多发季节，雷击伤亡事故时有发生。因此，大家应高度重视雷雨天的自身安全，掌握必要的防雷知识，以确保安全，戳图学习↓↓,7,7,0,成都,中国,四川
4877630615323192,娓娓道指,2363567645,m,2023-03-10 06:33:43,"【#成都打雷#比以往都来的早一些！】来看一下，雷雨夜神奇的大自然 闪电瞬间

#尚学中国# |#尚学老兵#尚学 娓娓道指的微博视频",155,66,11,临汾,中国,山西
4877610762371400,汉阴检察,5249979200,f,2023-03-10 05:14:50,"早安
𝙂𝙤𝙤𝙙 𝙢𝙤𝙧𝙣𝙞𝙣𝙜
清理心间的阴霾
让和煦的晨光入住进来
#成都打雷##甲流病毒进入人体后会经历什么#",68,146,0,安康,中国,陕西
4877689834701425,曾妹妹的光是肖战,5746898959,f,2023-03-10 10:29:02,成都#成都打雷# 昨天打雷了吗，我咋没听见呢。,0,1,0,成都,中国,四川
4877686668002721,抚州消防,3506825304,m,2023-03-10 10:16:27,【避雷指南】日常生活中，提高防雷避雷意识很有必要。引发雷灾事故的原因是什么？面对雷雨天气，在室内和室外分别应该如何应对？一图了解↓#成都打雷#,10,12,0,抚州,中国,江西
4877685094617317,那年夏天的你和我,2510660593,f,2023-03-10 10:10:12,#成都打雷#这个雷有点吓人,0,0,0,成都,中国,四川
4877681889644141,ChloeZhu_902,5836174029,f,2023-03-10 09:57:28,#成都打雷#俗话雷声大，雨点小……这次甚至没有感受到雨🤗,0,0,0,,中国,四川
4877681273341990,桃汁听听,6124297351,f,2023-03-10 09:55:01,#成都打雷#听到有这个声音 但是睡着了,0,0,0,成都,中国,四川
4877680652848077,饭饭喜欢卢比奥,1785563587,f,2023-03-10 09:52:33,"#成都打雷#

哈？原来昨天晚上是打雷……我还以为哪家建筑公司晚上在修路",1,0,0,,中国,四川
4877652785370660,中国国家地理,1222135407,m,2023-03-10 08:01:49,"#地理君小课堂#惊蛰过，候春雷

雷声，是因为高空闪电会产生巨大热量（大约30000℃），这些热量传导到周围空气中使得空气突然膨胀，后被压缩。膨胀和压缩两种运动所产生的冲击波转化为声波，我们听见的雷声便也由此产生。

雷电的产生说明大气运动开始活跃，而我国南北跨度大，每座城市初雷的时间不一。华南、华中、华东、西南等地的春雷大约会在2-3月期间到来，而北方大部分地区则在4月份。东北和西北地区中西部的春雷来临时间则后延到5月份，新疆东部以及甘肃西北部地区因为空气干燥、水份缺乏，很难有积雨云的形成，所以初雷大致会在夏季6月份时才到来。#成都打雷#

图源：视觉中国",206,11,34,北京,中国,北京
4877679495483333,南京国防动员,2055916827,f,2023-03-10 09:47:57,#应急科普# 【避雷防雷教你几招】面对雷雨天气，到底该如何应对，拿起你的小本本，这份避雷防雷指南送给你！#成都打雷# （来源：学校安全教育平台、三明消防 编辑：殷静 审核：向军 发布：姚峰）,1,0,0,南京,中国,江苏
4877679473460721,四川省职业介绍服务中心,6822268991,f,2023-03-10 09:47:52,#职闻早报# 早上好，今天星期五，昨晚#成都打雷# ，今年第一声雷来的比较早，以为万物开始萌发，希望大家的事业也如万物生机一般蓬勃向上。,0,0,0,成都,中国,四川
4877521360781722,Edwin埃德文,3197269764,m,2023-03-09 23:19:35,#成都打雷#笑死，成都打个雷都能上个热搜，还在第一。😂,1951,124,47,成都,中国,四川
4877675816028652,成都杜甫草堂博物馆,2241912100,f,2023-03-10 09:33:20,昨夜#成都打雷#，今早07时气温普遍在13~15℃之间；预计今天白天天空状况跟昨天差不多，最高气温23℃；提醒小伙伴们注意天气变化，合理穿搭衣物。#资讯#,1,0,0,成都,中国,四川
4877675300393682,成都金牛公安,1906151120,m,2023-03-10 09:31:17,【#成都打雷#了，你听到了吗？】刚刚，有小伙伴说听到了#成都的第一声春雷#，你听到了吗？评论区报个坐标，告诉小布你在哪儿听到的？ 成都发布的微博视频,1,1,0,成都,中国,四川
4877650416371093,听塵弦-,3318639791,f,2023-03-10 07:52:24,"#成都打雷#隐约雷声，总让人仿佛闻到什么。它告诉人们，天空回来了；雨点走近，带来一片新的生机。雷，是希望的象征，预示着大地的再次绽放。『文作者/听塵弦-』
#早安#云中漫步艺术画廊雅青秋之韵",22,9,52,,中国,澳门
4877671198361940,双流法院,5185280093,m,2023-03-10 09:14:59,#成都打雷#【雷雨天气如何自我防护】雷雨天气安全隐患多，居家出行一定注意安全，如何做好雷雨天气安全防护，快来一起学习↓↓↓,10,18,0,成都,中国,四川
4877671135709791,影视剧大魔王,5524729149,m,2023-03-10 09:14:44,成都历年初雷打响时刻表#成都打雷# 成都,2,0,0,成都,中国,四川
4877650240473607,石昆牧,1286517275,m,2023-03-10 07:51:42,"#成都打雷#驚蟄都過四天了，你們那裡打雷下雨了嗎？台灣還是艷陽高照

大家早安[可愛]🙏Crepe (크레페)《인어의 노래 (人鱼的歌)》인어의 노래 @QQ音乐 石昆牧的微博视频",20,34,0,高雄市,中国,台湾
4877670993625820,芒果炒土豆丝,5895239440,f,2023-03-10 09:14:10,#成都打雷#为啥我就只听到了一两声,0,0,0,成都,中国,四川
4877670155030087,成都头条,1656364681,f,2023-03-10 09:10:50,"昨天🌩️，今天🌞
明天开始降温啦~
成都到底怎么穿衣服！过四季！！
据成都气象消息，本周11日白天到12日上午要注意防范阵性大风带来的不利影响，同时注意合理穿搭衣物。
#成都打雷##成都本周末气温将骤降# 成都",15,16,1,成都,中国,四川
4877668736565412,谦子如玉,2175258664,m,2023-03-10 09:05:11,#成都打雷#昨天打雷了嘛，完全没听到,0,0,0,成都,中国,四川
4877667834268165,江西应急管理,3229855652,m,2023-03-10 09:01:37,#成都打雷#【一图教你如何防雷避电】雷电威力不容小觑，雷雨天气来袭，我们要注意什么才能保护好自己呢？一图带你了解防雷避电五要素，转发周知～#赣鄱应急科普#,3,3,0,南昌,中国,江西
4877667562951366,永州警事,1595424264,m,2023-03-10 09:00:32,#成都打雷#【阴雨天，如何防雷？】雷电发生时，雷电波可能会沿着架空线路和金属管道侵入屋内损坏设备，严重的还会危及人身安全。戳图↓↓了解防雷电知识。#应急科普#@浙江消防,8,8,1,永州,中国,湖南
4877652781961374,你是我心里的阳光201910,7313183415,f,2023-03-10 08:01:48,#成都打雷#当你发现自己每一天都在变得更好，就是最值得庆祝的事。新的一天，早安！,76,2,19,惠州,中国,广东
4877666349745781,原来是野花呀,2609860851,m,2023-03-10 08:55:43,我居然没听到#成都打雷# 成都,101,124,0,成都,中国,四川
4877522761945712,解说吉祥,7480466864,f,2023-03-09 23:25:09,#成都打雷# 好大声 我以为有伞包要空降到我头上🙃,40,7,0,成都,中国,四川
4877758218109036,聊城消防,2408098087,m,2023-03-10 15:00:45,【雷雨来了，怎么办？ 】雷雨天气，咣咣咣的打雷声，咔咔咔的闪电光，想想就觉得可怕。那么，在户外一旦遇到雷雨天气，要怎样才能保证自身安全？戳图↓ 了解！#成都打雷#,0,0,0,聊城,中国,山东
4877752492365212,成都地铁运营,3170665862,m,2023-03-10 14:38:01,昨天#成都打雷#了，当时你正在…… 成都地铁运营的微博视频,18,39,0,成都,中国,四川
4877532183135686,RichieWizie,5971674101,m,2023-03-10 00:02:35,#成都打雷#这雷能劈到罗讯就好了#电子科大 罗讯#,16,1,0,成都,中国,四川
4877746432381475,笑语倾鑫,3493230432,f,2023-03-10 14:13:56,#成都打雷# ⚡️晚上失眠就算了吧，午休还睡不着害再坚持坚持几天吧,1,2,0,成都,中国,四川
4877631880692259,盱眙融媒,7765798753,m,2023-03-10 06:38:45,"#早安超话#

春光，照耀的是暖意；
春风，吹来的是温馨；
春雨，洒下的是吉祥；
春花，绽放的是前景；
春雷，是幸福在回响。

#成都打雷##成都今年第一声春雷#，

成都春雷一声响，
多地雷电也闪光。
阵雨大风冰雹上，
做好防范大文章。

@憨憨的一朵菌子 淮安·盱眙县 盱眙融媒的微博视频",376,599,3,淮安,中国,江苏
4877680380740087,成都小直,2889942201,m,2023-03-10 09:51:28,"昨晚，成都小伙伴在市区拍到的闪电！
差点享年了……

#成都打雷# 成都小直的微博视频",46,19,6,成都,中国,四川
4877738730850741,成华服务,3245212792,m,2023-03-10 13:43:20,"【#成都第一声春雷炸响#，你听到了吗？】

“微雨众卉新，一雷惊蛰始。”3月6日，“惊蛰”节气后，我们便开始期待一声春雷划破沉寂一冬的天空。就在刚刚，成都市气象台确认：第一声春雷来了！在双流、在天府新区、在温江、在成华区，网友们也纷纷报告坐标。

成都的春雷一般出现在什么时候？以温江国家气象站作为代表，统计过去23年第一声春雷的出现时间，我们发现，惊蛰期间，成都鲜有雷鸣。成都的初雷一般在3月下旬甚至更晚才出现，最早响起是在3月7日，最晚响起是在5月21日，绝大多数出现在4月上旬。由此可见，今年的春雷来得偏早呢。

这几日，最高气温冲上25℃左右，走在阳光下，走进春光里，竟然沁出一层薄薄的汗意。然而，气象专家从目前天气形势分析看来：3月11日到12日，我市有一次较明显的降温大风天气，并伴有阵雨，西部山区局部有中雨。其中，11日凌晨到上午我市西部山区有可能会出现强对流天气，有较局地雷电活动，但中心城区的市民应该听不到，所以较大范围的春雷概率不大。另外，提醒大家本周11日白天到12日上午要注意防范阵性大风带来的不利影响，同时注意合理穿搭衣物。

》》》具体预报

*9日晚上到10日白天：多云间阴，夜间有分散阵雨，气温12～23℃；

*10日晚上到11日白天：阴天间多云有阵雨，山区个别地方中雨，午后有偏北阵风4～6级，东部部分地方可达7级或以上，气温10～23℃；

*11日晚上到12日白天：阴有分散阵雨转多云，夜间有偏北阵风4～6级，东部局部地方可达7级或以上，气温9～19℃。 #成都打雷#",0,0,0,成都,中国,四川
4877719244375292,星辰小颖_,7260681210,f,2023-03-10 12:25:54,#成都打雷#感觉成都随便什么事都在上热搜,0,0,0,焦作,中国,河南
4877707772690671,-zovo2w6ii,7578606143,f,2023-03-10 11:40:19,#成都打雷# 昨天晚上吓🐭人了 太响了🥲,0,0,0,成都,中国,四川
4877645206258123,科技调查君,1933238867,m,2023-03-10 07:31:41,"#成都打雷#

太逗了，成都打个雷都能上个热搜……
怎么了难道大家都怕打雷，还是去年疫情都隔离在家不怕打雷吗？",76,43,34,张家口,中国,河北
4877644878840081,成都高新法院,5186856444,m,2023-03-10 07:30:24,"#早安##早安心语#
周末啦！这周过的还好嘛♥
慢品人间烟火，闲观万事岁月长。
#成都打雷#",49,206,0,,中国,四川
4877700173666349,成都消防,2268842982,m,2023-03-10 11:10:07,#成都打雷#【雷雨天防雷攻略】雷雨是空气在极端不稳定状况下，所产生的剧烈天气现象。在雷雨多发季节，雷击伤亡事故时有发生。因此，大家应高度重视雷雨天的自身安全，掌握必要的防雷知识，以确保安全，戳图学习↓↓,7,7,0,成都,中国,四川
4877630615323192,娓娓道指,2363567645,m,2023-03-10 06:33:43,"【#成都打雷#比以往都来的早一些！】来看一下，雷雨夜神奇的大自然 闪电瞬间

#尚学中国# |#尚学老兵#尚学 娓娓道指的微博视频",155,66,11,临汾,中国,山西
4877610762371400,汉阴检察,5249979200,f,2023-03-10 05:14:50,"早安
𝙂𝙤𝙤𝙙 𝙢𝙤𝙧𝙣𝙞𝙣𝙜
清理心间的阴霾
让和煦的晨光入住进来
#成都打雷##甲流病毒进入人体后会经历什么#",68,146,0,安康,中国,陕西
4877689834701425,曾妹妹的光是肖战,5746898959,f,2023-03-10 10:29:02,成都#成都打雷# 昨天打雷了吗，我咋没听见呢。,0,1,0,成都,中国,四川
4877686668002721,抚州消防,3506825304,m,2023-03-10 10:16:27,【避雷指南】日常生活中，提高防雷避雷意识很有必要。引发雷灾事故的原因是什么？面对雷雨天气，在室内和室外分别应该如何应对？一图了解↓#成都打雷#,10,12,0,抚州,中国,江西
4877685094617317,那年夏天的你和我,2510660593,f,2023-03-10 10:10:12,#成都打雷#这个雷有点吓人,0,0,0,成都,中国,四川
4877684147226327,鹤庐小芙·,2957719744,f,2023-03-10 10:06:26,#成都打雷#听到了 但没怎么下雨,0,0,0,成都,中国,四川
4877681889644141,ChloeZhu_902,5836174029,f,2023-03-10 09:57:28,#成都打雷#俗话雷声大，雨点小……这次甚至没有感受到雨🤗,0,0,0,,中国,四川
4877681273341990,桃汁听听,6124297351,f,2023-03-10 09:55:01,#成都打雷#听到有这个声音 但是睡着了,0,0,0,成都,中国,四川
4877680652848077,饭饭喜欢卢比奥,1785563587,f,2023-03-10 09:52:33,"#成都打雷#

哈？原来昨天晚上是打雷……我还以为哪家建筑公司晚上在修路",1,0,0,,中国,四川
4877652785370660,中国国家地理,1222135407,m,2023-03-10 08:01:49,"#地理君小课堂#惊蛰过，候春雷

雷声，是因为高空闪电会产生巨大热量（大约30000℃），这些热量传导到周围空气中使得空气突然膨胀，后被压缩。膨胀和压缩两种运动所产生的冲击波转化为声波，我们听见的雷声便也由此产生。

雷电的产生说明大气运动开始活跃，而我国南北跨度大，每座城市初雷的时间不一。华南、华中、华东、西南等地的春雷大约会在2-3月期间到来，而北方大部分地区则在4月份。东北和西北地区中西部的春雷来临时间则后延到5月份，新疆东部以及甘肃西北部地区因为空气干燥、水份缺乏，很难有积雨云的形成，所以初雷大致会在夏季6月份时才到来。#成都打雷#

图源：视觉中国",206,11,34,北京,中国,北京
4877679495483333,南京国防动员,2055916827,f,2023-03-10 09:47:57,#应急科普# 【避雷防雷教你几招】面对雷雨天气，到底该如何应对，拿起你的小本本，这份避雷防雷指南送给你！#成都打雷# （来源：学校安全教育平台、三明消防 编辑：殷静 审核：向军 发布：姚峰）,1,0,0,南京,中国,江苏
4877679473460721,四川省职业介绍服务中心,6822268991,f,2023-03-10 09:47:52,#职闻早报# 早上好，今天星期五，昨晚#成都打雷# ，今年第一声雷来的比较早，以为万物开始萌发，希望大家的事业也如万物生机一般蓬勃向上。,0,0,0,成都,中国,四川
4877521360781722,Edwin埃德文,3197269764,m,2023-03-09 23:19:35,#成都打雷#笑死，成都打个雷都能上个热搜，还在第一。😂,1951,124,47,成都,中国,四川
4877675816028652,成都杜甫草堂博物馆,2241912100,f,2023-03-10 09:33:20,昨夜#成都打雷#，今早07时气温普遍在13~15℃之间；预计今天白天天空状况跟昨天差不多，最高气温23℃；提醒小伙伴们注意天气变化，合理穿搭衣物。#资讯#,1,0,0,成都,中国,四川
4877675300393682,成都金牛公安,1906151120,m,2023-03-10 09:31:17,【#成都打雷#了，你听到了吗？】刚刚，有小伙伴说听到了#成都的第一声春雷#，你听到了吗？评论区报个坐标，告诉小布你在哪儿听到的？ 成都发布的微博视频,1,1,0,成都,中国,四川
4877650416371093,听塵弦-,3318639791,f,2023-03-10 07:52:24,"#成都打雷#隐约雷声，总让人仿佛闻到什么。它告诉人们，天空回来了；雨点走近，带来一片新的生机。雷，是希望的象征，预示着大地的再次绽放。『文作者/听塵弦-』
#早安#云中漫步艺术画廊雅青秋之韵",22,9,52,,中国,澳门
4877650416371093,听塵弦-,3318639791,f,2023-03-10 07:52:24,"#成都打雷#隐约雷声，总让人仿佛闻到什么。它告诉人们，天空回来了；雨点走近，带来一片新的生机。雷，是希望的象征，预示着大地的再次绽放。『文作者/听塵弦-』
#早安#云中漫步艺术画廊雅青秋之韵",22,9,52,,中国,澳门
4877671198361940,双流法院,5185280093,m,2023-03-10 09:14:59,#成都打雷#【雷雨天气如何自我防护】雷雨天气安全隐患多，居家出行一定注意安全，如何做好雷雨天气安全防护，快来一起学习↓↓↓,10,18,0,成都,中国,四川
4877671135709791,影视剧大魔王,5524729149,m,2023-03-10 09:14:44,成都历年初雷打响时刻表#成都打雷# 成都,2,0,0,成都,中国,四川
4877650240473607,石昆牧,1286517275,m,2023-03-10 07:51:42,"#成都打雷#驚蟄都過四天了，你們那裡打雷下雨了嗎？台灣還是艷陽高照

大家早安[可愛]🙏Crepe (크레페)《인어의 노래 (人鱼的歌)》인어의 노래 @QQ音乐 石昆牧的微博视频",20,34,0,高雄市,中国,台湾
4877670993625820,芒果炒土豆丝,5895239440,f,2023-03-10 09:14:10,#成都打雷#为啥我就只听到了一两声,0,0,0,成都,中国,四川
4877670155030087,成都头条,1656364681,f,2023-03-10 09:10:50,"昨天🌩️，今天🌞
明天开始降温啦~
成都到底怎么穿衣服！过四季！！
据成都气象消息，本周11日白天到12日上午要注意防范阵性大风带来的不利影响，同时注意合理穿搭衣物。
#成都打雷##成都本周末气温将骤降# 成都",15,16,1,成都,中国,四川
4877668736565412,谦子如玉,2175258664,m,2023-03-10 09:05:11,#成都打雷#昨天打雷了嘛，完全没听到,0,0,0,成都,中国,四川
4877667834268165,江西应急管理,3229855652,m,2023-03-10 09:01:37,#成都打雷#【一图教你如何防雷避电】雷电威力不容小觑，雷雨天气来袭，我们要注意什么才能保护好自己呢？一图带你了解防雷避电五要素，转发周知～#赣鄱应急科普#,3,3,0,南昌,中国,江西
