wid,user_name,user_id,gender,publish_time,text,like_count,comment_count,forward_count
4859089442308369,持此归山,5631177653,f,2023-01-18 02:37:43,#西安啊那没事了#这个rs让我想起我服兵马俑役的那些日子 你们外地人可能不知道我们陕西人只要成年都要去兵马俑服役 主要任务就是站坑里当兵马俑 （假的假的 我胡说八道的哈哈哈哈哈哈,45,25,2
4859202785250625,改个什么网名可以呢_,7602843514,f,2023-01-18 10:08:06,"#西安啊那没事了#
没点进去之前还以为西安咋了
不愧是西安",1,0,0
4859202767689404,Keyboardist_Luo,1779073167,m,2023-01-18 10:08:02,"#西安啊那没事了#
微博不能没有西安，就像西方不能失去耶路撒冷",0,0,0
4859202658370459,是奆奆啊,5826054448,f,2023-01-18 10:07:36,#西安啊那没事了#每个rs里都有沙杯出生啊那没事了,1,1,0
4859202390721388,何思乡,5881530853,m,2023-01-18 10:06:32,"#西安啊那没事了#
21年去的
好想念我们的岁岁年年",0,0,0
4859202252046502,Uxuu_n,7514144432,f,2023-01-18 10:05:58,#西安啊那没事了#我想去盗墓,0,0,0
4859202197782873,岳戴,6341932896,f,2023-01-18 10:05:45,"#西安啊那没事了#
哈哈哈哈哈哈哈哈笑死了",0,0,0
4859056323825670,一夜成名的狗哥,2685082960,m,2023-01-18 00:26:07,#西安啊那没事了#被一句话笑死，“西安修地铁，最忙的就是文物局！”对你说的没毛病，西安，一个地下人比地上人还多的城市，欢迎大家来西安旅游#西安旅游##西安地铁#,92,20,0
4858952271793085,神店通缉令,2478838621,m,2023-01-17 17:32:39,#西安啊那没事了#… #我的新年欢乐祈愿#,49347,2178,4830
4859067308967300,卫平布莱恩特-,5868069966,f,2023-01-18 01:09:46,❤️#西安啊那没事了# 那就顺手分享一个关于西安和兵马俑的纪录片——《秦始皇的幽灵军队》给大家，一起来看看这个世界第八大奇迹吧！#王抽抽二象性# 卫平布莱恩特-的微博视频,2692,38,500
4859153162699673,西安碑林-白雪松,7401867945,m,2023-01-18 06:50:55,"唐代最幸福的女人是谁呢？武则天还是杨玉环？
#西安啊那没事了##让春节有仪式感的小事#
个人觉得武则天他妈 荣国夫人杨氏 值得考虑

1.家境优渥：老爹杨士达 贵为 隋代门下省纳言，绝对的国家顶级官员。

2.自己不被逼婚，44岁才嫁给武士彟，找的理由是信佛......

3.作为高龄产妇，44岁结婚后一连生了三个女儿，本来在古代没有儿子似乎是扣分项，奈何二女儿叫武则天

4.武则天寿命82，已经是中国最长寿的皇帝之一了，结果杨氏活了92岁，历经了北周、隋、唐三个朝代，比苟活大师司马懿还多活了20岁

5.杨氏的陵墓比唐代开国皇帝李渊的陵墓几乎大一倍，她陵墓前的石雕走狮，被称作“东方第一走狮”，就连复制品都摆放在中国最有名的博物馆之一陕西历史博物馆一进门最显眼的地方

6.直到现在，还有人孜孜不倦的在研究她

大家心中唐代最幸福的女孩子是谁捏？",314,44,42
4859141623382826,哭哭咧咧嘻嘻哈哈,6467575955,f,2023-01-18 06:05:04,#西安啊那没事了#那是一个随便一脚就能踢出文物的地方！好喜欢那里，就像米虫掉进了米缸 金窝银窝都不如你的办公桌，早安～打工人 #亿点曝光计划# (*•̀ᴗ•́*)哭哭咧咧嘻嘻哈哈的微博视频,234,88,12
4859163220640748,西铁资讯,2108237403,m,2023-01-18 07:30:53,【早安 西铁】西安，一个充满神奇和活力的地方，走近它，你会为历史遗存的完美博大所震叹，又会为现代建设的勃勃生机所感喟！有人说：“ 西安这座城，吹过的风都是文化，踩的地全是历史”。罗马哲人奥古斯都说过“一座城市的历史就是一个民族的历史”。西安，这座永恒的城市，就像一部活的史书，一幕幕，一页页记录着中华民族的沧桑巨变。早安早安心语#西安啊那没事了##情感语录# 西铁资讯的微博视频,285,245,10
4859050036825339,速递视频君,5714505323,m,2023-01-18 00:01:08,#西安啊那没事了#西安：一个地下的人，比地上还多的城市！ 速递视频君的微博视频,1303,117,76
4859082525640210,执著的老宋,6612642961,m,2023-01-18 02:10:14,"经典战争剧集《血战太平洋》豆瓣 9.0分！！

史上最昂贵的系列剧集，总投资2.5亿美元。

★ 艾美奖最佳剧集
★ 艾美奖最佳电视电影
★ 艾美奖最佳演员阵容奖

《血战太平洋》被称为另一部HBO的经典战争剧《兄弟连》的姐妹篇，剧组仍以大导演斯皮尔伯格(Steven Spielberg)和影星汉克斯(Tom Hanks)作为领衔制作人，其他编剧导演也多为《兄弟连》的班底。《兄弟连》讲述美军在欧洲战场的遭遇，而《太平洋》讲述美军在太平洋战区的战事 ——

独处的纳兰88的微博视频
#西安啊那没事了#",88,0,104
4859141195039368,柳州公安,1770545650,m,2023-01-18 06:03:22,#全世界苹果都流淌着中国苹果血##西安啊那没事了#柳州，早安,43,72,0
4858962837250643,这个微博有点贱,2615577972,m,2023-01-17 18:14:38,#西安啊那没事了#笑死了，西安修地铁，最忙的就是文物局,3824,137,72
4859077199135717,黄一诺,3784053797,f,2023-01-18 01:49:04,#西安啊那没事了# 在西安见怪不怪的事，你还知道有哪些？,546,69,71
4859054021415201,第一眼的意中人,5366720146,m,2023-01-18 00:16:58,地上还没开盘，地下已经住满了。 #西安啊那没事了#,404,4,4
4859089442308369,持此归山,5631177653,f,2023-01-18 02:37:43,#西安啊那没事了#这个rs让我想起我服兵马俑役的那些日子 你们外地人可能不知道我们陕西人只要成年都要去兵马俑服役 主要任务就是站坑里当兵马俑 （假的假的 我胡说八道的哈哈哈哈哈哈,45,25,2
4859202785250625,改个什么网名可以呢_,7602843514,f,2023-01-18 10:08:06,"#西安啊那没事了#
没点进去之前还以为西安咋了
不愧是西安",1,0,0
4859202767689404,Keyboardist_Luo,1779073167,m,2023-01-18 10:08:02,"#西安啊那没事了#
微博不能没有西安，就像西方不能失去耶路撒冷",0,0,0
4859202658370459,是奆奆啊,5826054448,f,2023-01-18 10:07:36,#西安啊那没事了#每个rs里都有沙杯出生啊那没事了,1,1,0
4859202390721388,何思乡,5881530853,m,2023-01-18 10:06:32,"#西安啊那没事了#
21年去的
好想念我们的岁岁年年",0,0,0
4859149256753217,太阳花迎夏,7576811517,f,2023-01-18 06:35:23,春节来西安旅游，这11个地方一定要去，不能错过，不白来一趟！#西安啊那没事了# 太阳花迎夏的微博视频,134,70,15
4859202252046502,Uxuu_n,7514144432,f,2023-01-18 10:05:58,#西安啊那没事了#我想去盗墓,0,0,0
4859202197782873,岳戴,6341932896,f,2023-01-18 10:05:45,"#西安啊那没事了#
哈哈哈哈哈哈哈哈笑死了",0,0,0
4859056323825670,一夜成名的狗哥,2685082960,m,2023-01-18 00:26:07,#西安啊那没事了#被一句话笑死，“西安修地铁，最忙的就是文物局！”对你说的没毛病，西安，一个地下人比地上人还多的城市，欢迎大家来西安旅游#西安旅游##西安地铁#,92,20,0
4858952271793085,神店通缉令,2478838621,m,2023-01-17 17:32:39,#西安啊那没事了#… #我的新年欢乐祈愿#,49388,2180,4831
4859067308967300,卫平布莱恩特-,5868069966,f,2023-01-18 01:09:46,❤️#西安啊那没事了# 那就顺手分享一个关于西安和兵马俑的纪录片——《秦始皇的幽灵军队》给大家，一起来看看这个世界第八大奇迹吧！#王抽抽二象性# 卫平布莱恩特-的微博视频,2693,38,500
4859153162699673,西安碑林-白雪松,7401867945,m,2023-01-18 06:50:55,"唐代最幸福的女人是谁呢？武则天还是杨玉环？
#西安啊那没事了##让春节有仪式感的小事#
个人觉得武则天他妈 荣国夫人杨氏 值得考虑

1.家境优渥：老爹杨士达 贵为 隋代门下省纳言，绝对的国家顶级官员。

2.自己不被逼婚，44岁才嫁给武士彟，找的理由是信佛......

3.作为高龄产妇，44岁结婚后一连生了三个女儿，本来在古代没有儿子似乎是扣分项，奈何二女儿叫武则天

4.武则天寿命82，已经是中国最长寿的皇帝之一了，结果杨氏活了92岁，历经了北周、隋、唐三个朝代，比苟活大师司马懿还多活了20岁

5.杨氏的陵墓比唐代开国皇帝李渊的陵墓几乎大一倍，她陵墓前的石雕走狮，被称作“东方第一走狮”，就连复制品都摆放在中国最有名的博物馆之一陕西历史博物馆一进门最显眼的地方

6.直到现在，还有人孜孜不倦的在研究她

大家心中唐代最幸福的女孩子是谁捏？",314,44,42
4859163220640748,西铁资讯,2108237403,m,2023-01-18 07:30:53,【早安 西铁】西安，一个充满神奇和活力的地方，走近它，你会为历史遗存的完美博大所震叹，又会为现代建设的勃勃生机所感喟！有人说：“ 西安这座城，吹过的风都是文化，踩的地全是历史”。罗马哲人奥古斯都说过“一座城市的历史就是一个民族的历史”。西安，这座永恒的城市，就像一部活的史书，一幕幕，一页页记录着中华民族的沧桑巨变。早安早安心语#西安啊那没事了##情感语录# 西铁资讯的微博视频,285,245,10
4859050036825339,速递视频君,5714505323,m,2023-01-18 00:01:08,#西安啊那没事了#西安：一个地下的人，比地上还多的城市！ 速递视频君的微博视频,1303,117,76
4859082525640210,执著的老宋,6612642961,m,2023-01-18 02:10:14,"经典战争剧集《血战太平洋》豆瓣 9.0分！！

史上最昂贵的系列剧集，总投资2.5亿美元。

★ 艾美奖最佳剧集
★ 艾美奖最佳电视电影
★ 艾美奖最佳演员阵容奖

《血战太平洋》被称为另一部HBO的经典战争剧《兄弟连》的姐妹篇，剧组仍以大导演斯皮尔伯格(Steven Spielberg)和影星汉克斯(Tom Hanks)作为领衔制作人，其他编剧导演也多为《兄弟连》的班底。《兄弟连》讲述美军在欧洲战场的遭遇，而《太平洋》讲述美军在太平洋战区的战事 ——

独处的纳兰88的微博视频
#西安啊那没事了#",88,0,104
4859141195039368,柳州公安,1770545650,m,2023-01-18 06:03:22,#全世界苹果都流淌着中国苹果血##西安啊那没事了#柳州，早安,43,72,0
4858962837250643,这个微博有点贱,2615577972,m,2023-01-17 18:14:38,#西安啊那没事了#笑死了，西安修地铁，最忙的就是文物局,3826,137,72
4859077199135717,黄一诺,3784053797,f,2023-01-18 01:49:04,#西安啊那没事了# 在西安见怪不怪的事，你还知道有哪些？,546,69,71
4859054021415201,第一眼的意中人,5366720146,m,2023-01-18 00:16:58,地上还没开盘，地下已经住满了。 #西安啊那没事了#,404,4,4
4859203195247292,仲春逢七,7405351803,f,2023-01-18 10:09:44,#西安啊那没事了#你们地域黑的 真的很可笑,0,0,0
4859089442308369,持此归山,5631177653,f,2023-01-18 02:37:43,#西安啊那没事了#这个rs让我想起我服兵马俑役的那些日子 你们外地人可能不知道我们陕西人只要成年都要去兵马俑服役 主要任务就是站坑里当兵马俑 （假的假的 我胡说八道的哈哈哈哈哈哈,47,25,2
4859202785250625,改个什么网名可以呢_,7602843514,f,2023-01-18 10:08:06,"#西安啊那没事了#
没点进去之前还以为西安咋了
不愧是西安",1,0,0
4859202767689404,Keyboardist_Luo,1779073167,m,2023-01-18 10:08:02,"#西安啊那没事了#
微博不能没有西安，就像西方不能失去耶路撒冷",0,0,0
4859202658370459,是奆奆啊,5826054448,f,2023-01-18 10:07:36,#西安啊那没事了#每个rs里都有沙杯出生啊那没事了,1,1,0
4859202390721388,何思乡,5881530853,m,2023-01-18 10:06:32,"#西安啊那没事了#
21年去的
好想念我们的岁岁年年",0,0,0
4859149256753217,太阳花迎夏,7576811517,f,2023-01-18 06:35:23,春节来西安旅游，这11个地方一定要去，不能错过，不白来一趟！#西安啊那没事了# 太阳花迎夏的微博视频,134,70,15
4859202252046502,Uxuu_n,7514144432,f,2023-01-18 10:05:58,#西安啊那没事了#我想去盗墓,0,0,0
4859202197782873,岳戴,6341932896,f,2023-01-18 10:05:45,"#西安啊那没事了#
哈哈哈哈哈哈哈哈笑死了",0,0,0
4858952271793085,神店通缉令,2478838621,m,2023-01-17 17:32:39,#西安啊那没事了#… #我的新年欢乐祈愿#,49541,2187,4831
4859067308967300,卫平布莱恩特-,5868069966,f,2023-01-18 01:09:46,❤️#西安啊那没事了# 那就顺手分享一个关于西安和兵马俑的纪录片——《秦始皇的幽灵军队》给大家，一起来看看这个世界第八大奇迹吧！#王抽抽二象性# 卫平布莱恩特-的微博视频,2698,38,501
4859153162699673,西安碑林-白雪松,7401867945,m,2023-01-18 06:50:55,"唐代最幸福的女人是谁呢？武则天还是杨玉环？
#西安啊那没事了##让春节有仪式感的小事#
个人觉得武则天他妈 荣国夫人杨氏 值得考虑

1.家境优渥：老爹杨士达 贵为 隋代门下省纳言，绝对的国家顶级官员。

2.自己不被逼婚，44岁才嫁给武士彟，找的理由是信佛......

3.作为高龄产妇，44岁结婚后一连生了三个女儿，本来在古代没有儿子似乎是扣分项，奈何二女儿叫武则天

4.武则天寿命82，已经是中国最长寿的皇帝之一了，结果杨氏活了92岁，历经了北周、隋、唐三个朝代，比苟活大师司马懿还多活了20岁

5.杨氏的陵墓比唐代开国皇帝李渊的陵墓几乎大一倍，她陵墓前的石雕走狮，被称作“东方第一走狮”，就连复制品都摆放在中国最有名的博物馆之一陕西历史博物馆一进门最显眼的地方

6.直到现在，还有人孜孜不倦的在研究她

大家心中唐代最幸福的女孩子是谁捏？",316,45,43
4859163220640748,西铁资讯,2108237403,m,2023-01-18 07:30:53,【早安 西铁】西安，一个充满神奇和活力的地方，走近它，你会为历史遗存的完美博大所震叹，又会为现代建设的勃勃生机所感喟！有人说：“ 西安这座城，吹过的风都是文化，踩的地全是历史”。罗马哲人奥古斯都说过“一座城市的历史就是一个民族的历史”。西安，这座永恒的城市，就像一部活的史书，一幕幕，一页页记录着中华民族的沧桑巨变。早安早安心语#西安啊那没事了##情感语录# 西铁资讯的微博视频,287,246,10
4858962837250643,这个微博有点贱,2615577972,m,2023-01-17 18:14:38,#西安啊那没事了#笑死了，西安修地铁，最忙的就是文物局,3830,138,73
4859050036825339,速递视频君,5714505323,m,2023-01-18 00:01:08,#西安啊那没事了#西安：一个地下的人，比地上还多的城市！ 速递视频君的微博视频,1308,119,76
4859082525640210,执著的老宋,6612642961,m,2023-01-18 02:10:14,"经典战争剧集《血战太平洋》豆瓣 9.0分！！

史上最昂贵的系列剧集，总投资2.5亿美元。

★ 艾美奖最佳剧集
★ 艾美奖最佳电视电影
★ 艾美奖最佳演员阵容奖

《血战太平洋》被称为另一部HBO的经典战争剧《兄弟连》的姐妹篇，剧组仍以大导演斯皮尔伯格(Steven Spielberg)和影星汉克斯(Tom Hanks)作为领衔制作人，其他编剧导演也多为《兄弟连》的班底。《兄弟连》讲述美军在欧洲战场的遭遇，而《太平洋》讲述美军在太平洋战区的战事 ——

独处的纳兰88的微博视频
#西安啊那没事了#",88,0,105
4859141195039368,柳州公安,1770545650,m,2023-01-18 06:03:22,#全世界苹果都流淌着中国苹果血##西安啊那没事了#柳州，早安,43,72,0
4859077199135717,黄一诺,3784053797,f,2023-01-18 01:49:04,#西安啊那没事了# 在西安见怪不怪的事，你还知道有哪些？,553,69,71
4859054021415201,第一眼的意中人,5366720146,m,2023-01-18 00:16:58,地上还没开盘，地下已经住满了。 #西安啊那没事了#,407,4,4
4859203787949646,Lavender千洲-,6322072577,f,2023-01-18 10:12:05,#西安啊那没事了#那确实西安地铁修的慢不是没道理,0,0,0
4859203653209065,川外学生微微,5808015212,f,2023-01-18 10:11:33,#西安啊那没事了#陕西人急了急了，黑历史不要不承认嘛,0,0,0
4859203522658972,二月葫芦,1303211083,f,2023-01-18 10:11:02,"#西安啊那没事了#
学会了一个新词：墓邻友好哈哈哈哈哈哈
新业主监视老业主，晚上相约着手拉手一起蹦迪
一个修地铁文物局比中建局还忙的城市。
每次看都能笑晕过去的程度",0,0,0
4859087923971505,今夏de星辰大海,7732233445,f,2023-01-18 02:31:41,#西安啊那没事了#蛮喜欢西安的，会再去的；只是上次去的时候是夏天，游人太多了，博物馆外面的长队一眼都望不到头，忘记了暴晒多久才进去的；还有秦始皇的兵马俑在英国也很出名，有一年在大英博物馆办了一个展览，大受欢迎，只是我觉得其实搬过来展的跟在西安展的不能同日而语，数量上少了很多很多，但是也有一些是精品。,40,19,3
4859203363017482,是慕祺祺吖,7765258938,f,2023-01-18 10:10:24,#西安啊那没事了#哈哈哈本西安人来这里浅浅骄傲一下,1,0,0
4859203195247292,仲春逢七,7405351803,f,2023-01-18 10:09:44,#西安啊那没事了#你们地域黑的 真的很可笑,0,0,0
4859089442308369,持此归山,5631177653,f,2023-01-18 02:37:43,#西安啊那没事了#这个rs让我想起我服兵马俑役的那些日子 你们外地人可能不知道我们陕西人只要成年都要去兵马俑服役 主要任务就是站坑里当兵马俑 （假的假的 我胡说八道的哈哈哈哈哈哈,49,25,2
4859202785250625,改个什么网名可以呢_,7602843514,f,2023-01-18 10:08:06,"#西安啊那没事了#
没点进去之前还以为西安咋了
不愧是西安",3,0,0
4859202767689404,Keyboardist_Luo,1779073167,m,2023-01-18 10:08:02,"#西安啊那没事了#
微博不能没有西安，就像西方不能失去耶路撒冷",1,0,0
4859202658370459,是奆奆啊,5826054448,f,2023-01-18 10:07:36,#西安啊那没事了#每个rs里都有沙杯出生啊那没事了,3,1,0
4859202390721388,何思乡,5881530853,m,2023-01-18 10:06:32,"#西安啊那没事了#
21年去的
好想念我们的岁岁年年",0,0,0
4859149256753217,太阳花迎夏,7576811517,f,2023-01-18 06:35:23,春节来西安旅游，这11个地方一定要去，不能错过，不白来一趟！#西安啊那没事了# 太阳花迎夏的微博视频,134,70,15
4859202252046502,Uxuu_n,7514144432,f,2023-01-18 10:05:58,#西安啊那没事了#我想去盗墓,0,0,0
4859202197782873,岳戴,6341932896,f,2023-01-18 10:05:45,"#西安啊那没事了#
哈哈哈哈哈哈哈哈笑死了",0,0,0
4859067308967300,卫平布莱恩特-,5868069966,f,2023-01-18 01:09:46,"❤️#西安啊那没事了#
那就顺手分享一个关于西安和兵马俑的纪录片——《秦始皇的幽灵军队》给大家，一起来看看这个世界第八大奇迹吧！#王抽抽二象性# 卫平布莱恩特-的微博视频",2698,38,501
4859056323825670,一夜成名的狗哥,2685082960,m,2023-01-18 00:26:07,#西安啊那没事了#被一句话笑死，“西安修地铁，最忙的就是文物局！”对你说的没毛病，西安，一个地下人比地上人还多的城市，欢迎大家来西安旅游#西安旅游##西安地铁#,94,20,0
4859056436808941,我是费依Fay,7361633689,f,2023-01-18 00:26:34,"#西安啊那没事了#
我同事老公西安的，她公公去世了
她说她公公的墓是用挖掘机挖的，并且垒砖贴瓷砖啥的…请了唱戏的班子，还放电影，天天吹拉弹唱搞了好多天……重点是居然土葬！！土葬！！！
我三四十岁的人了第一次知道现在这个年代还有土葬……
从小到大没见过没听过",58,62,0
4859201585419125,福灵剂制作方法,1775979903,f,2023-01-18 10:03:20,"#西安啊那没事了#看看b站陕历博做的文物科普视频""观往知来""，做的真的很不错@陕西历史博物馆",2,0,0
4858952271793085,神店通缉令,2478838621,m,2023-01-17 17:32:39,"#西安啊那没事了#…
#我的新年欢乐祈愿#",49558,2188,4831
4859200754683259,小面包11克,2472350637,f,2023-01-18 10:00:02,#西安啊那没事了#看得好想去西安的博物馆看看,0,0,0
4859200473400418,95hhhboom_x,6435925885,f,2023-01-18 09:58:55,#西安啊那没事了#哈哈哈哈哈哈突然想起去年上半年还是前年下半年学校要修新宿舍楼，结果挖出了古物，到现在还没修好,0,0,0
4859200427526140,长腿欧巴Mr,1928015954,m,2023-01-18 09:58:44,#西安啊那没事了#那去西安挖挖挖哪天是不能挖出来个暴富的古董,0,0,0
4859200419926458,Y遇到他,7426014058,f,2023-01-18 09:58:42,"#西安啊那没事了#
挺好玩一个热搜 总有人在里面地域黑 无语子不喜欢你别点进来啊 不喜欢你别来这个城市啊 求你来了？ 当然欢迎喜欢这个城市的帅哥美女来西安旅游感受十三朝古都的风采呀",6,0,0
4859199995513202,讲真的少管我,7458094049,m,2023-01-18 09:57:01,"#西安啊那没事了#
笑死，
别人：去博物館參觀，感受下窯洞的歷史
我：這個窯洞是几十年前我爷爷奶奶家的。钻进去看看",0,0,0
4859163220640748,西铁资讯,2108237403,m,2023-01-18 07:30:53,【早安 西铁】西安，一个充满神奇和活力的地方，走近它，你会为历史遗存的完美博大所震叹，又会为现代建设的勃勃生机所感喟！有人说：“ 西安这座城，吹过的风都是文化，踩的地全是历史”。罗马哲人奥古斯都说过“一座城市的历史就是一个民族的历史”。西安，这座永恒的城市，就像一部活的史书，一幕幕，一页页记录着中华民族的沧桑巨变。早安早安心语#西安啊那没事了##情感语录# 西铁资讯的微博视频,287,246,10
4859154773050007,盱眙融媒,7765798753,m,2023-01-18 06:57:19,"#早安超话#
2023.01.18 早安！🍒
—————————————[2023]
每个人的际遇不同，成功总有早晚，但肯定离不开两样东西，一是努力，二就是格局。不要总羡慕别人走运，嫉妒别人成功。平时不努力，就算运气来了，你没迎接它的到来也是擦肩而过！#西安啊那没事了# [咖啡]#深圳一网友称在山姆买到蓝环章鱼#",267,302,2
4859198767367355,荞麦味的不二家,7414943273,f,2023-01-18 09:52:08,#西安啊那没事了#感觉在西安的我好幸福(*˘︶˘*).｡.:*♡，觉得在13朝古都真的很棒，好喜欢西安，欢迎大家来西安玩哦🎉,0,0,0
4859158514630994,巴衛pink,2322791354,f,2023-01-18 07:12:11,#西安啊那没事了#这个标题真的很恶心 西安买热搜没必要又把自己架到火上烤 哪个城市都有不好的事情 逐步改进 地铁现在都有警务人员跟程 你没看到不代表没有 如果一直对某地存在刻板的印象 证明你确实该出门走走了别一说话就让人觉得你吃了没文化的亏 小朋友都比有些人爱思考 而不是听风就是雨,34,4,0
4859198528295769,钮钴禄-山海,1631905691,f,2023-01-18 09:51:11,#西安啊那没事了#谁叫中国的巅峰时期定都那边呢，真是羡慕,2,0,0
4859141195039368,柳州公安,1770545650,m,2023-01-18 06:03:22,#全世界苹果都流淌着中国苹果血##西安啊那没事了#柳州，早安,43,72,0
4859197718268117,爱吃刺身的刺猬,5875005275,f,2023-01-18 09:47:58,#西安啊那没事了#南二环文艺路口在修变电站，施工现场贴了张公告《考古现场》，笑死了,8,0,0
4859184996158912,逐渐不爱吃面包,7647780039,f,2023-01-18 08:57:25,#西安啊那没事了# 我以为又扒人衣服了呢,36,9,0
4859197562816832,川外学生微微,5808015212,f,2023-01-18 09:47:21,#西安啊那没事了#西安第一想到的是地铁,11,3,0
4859197383246307,剧说有你,1668040945,f,2023-01-18 09:46:37,#西安啊那没事了# 哈哈哈，想起了前几天宇辉和鹏鹏说的西安修地铁考古的段子,1,0,0
4859190625437405,毛巾被顶在头上了_,6521874618,f,2023-01-18 09:19:47,#西安啊那没事了#一群人来抖机灵地域黑我真的也两眼一黑，，，,16,6,0
4859196384478170,小晗养成记,5407166616,f,2023-01-18 09:42:40,#西安啊那没事了# 我非要点进来看看是什么 确实没事了,0,0,0
4858952271793085,神店通缉令,2478838621,m,2023-01-17 17:32:39,#西安啊那没事了#… #我的新年欢乐祈愿#,53205,2348,4893
4859067308967300,卫平布莱恩特-,5868069966,f,2023-01-18 01:09:46,❤️#西安啊那没事了# 那就顺手分享一个关于西安和兵马俑的纪录片——《秦始皇的幽灵军队》给大家，一起来看看这个世界第八大奇迹吧！#王抽抽二象性# 卫平布莱恩特-的微博视频,2795,40,531
4859153162699673,西安碑林-白雪松,7401867945,m,2023-01-18 06:50:55,"唐代最幸福的女人是谁呢？武则天还是杨玉环？
#西安啊那没事了##让春节有仪式感的小事#
个人觉得武则天他妈 荣国夫人杨氏 值得考虑

1.家境优渥：老爹杨士达 贵为 隋代门下省纳言，绝对的国家顶级官员。

2.自己不被逼婚，44岁才嫁给武士彟，找的理由是信佛......

3.作为高龄产妇，44岁结婚后一连生了三个女儿，本来在古代没有儿子似乎是扣分项，奈何二女儿叫武则天

4.武则天寿命82，已经是中国最长寿的皇帝之一了，结果杨氏活了92岁，历经了北周、隋、唐三个朝代，比苟活大师司马懿还多活了20岁

5.杨氏的陵墓比唐代开国皇帝李渊的陵墓几乎大一倍，她陵墓前的石雕走狮，被称作“东方第一走狮”，就连复制品都摆放在中国最有名的博物馆之一陕西历史博物馆一进门最显眼的地方

6.直到现在，还有人孜孜不倦的在研究她

大家心中唐代最幸福的女孩子是谁捏？",394,56,61
4859163220640748,西铁资讯,2108237403,m,2023-01-18 07:30:53,【早安 西铁】西安，一个充满神奇和活力的地方，走近它，你会为历史遗存的完美博大所震叹，又会为现代建设的勃勃生机所感喟！有人说：“ 西安这座城，吹过的风都是文化，踩的地全是历史”。罗马哲人奥古斯都说过“一座城市的历史就是一个民族的历史”。西安，这座永恒的城市，就像一部活的史书，一幕幕，一页页记录着中华民族的沧桑巨变。早安早安心语#西安啊那没事了##情感语录# 西铁资讯的微博视频,304,252,11
